"Gene_name","Size","nes","TF_Pval","TF_Pval_fdr","TF_logFC","NR_TF_activity","R_TF_activity","delta_TF_activity","logFC_expression","P.Value_expression","P.Value_promoter_methylation","NR_Promoter_Methylation","R_Promoter_Methylation","delta_promoter_methylation","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","Nb_enhancers_changed"
"SPATA3-AS1",0,0,1,1,0,0,0,0,0,1,0.788588821103283,0.703745341056425,0.71005334824966,-0.00630800719323565,1,0,10,11,1
"SPATA32",0,0,1,1,0,0,0,0,0,1,0.0467881910930457,0.419339458704308,0.38261704024461,0.0367224184596977,3,0,12,15,3
"SPATA33",0,0,1,1,0,0,0,0,0,1,0.143101187553415,0.615295227294862,0.598261712310694,0.0170335149841675,0,0,0,0,0
"SPATA4",0,0,1,1,0,0,0,0,0,0.248123955546442,0.40991327537288,0.115091106326313,0.112379793741784,0.00271131258452846,1,1,4,6,2
"SPATA41",0,0,1,1,0,0,0,0,0,1,0.243623013111521,0.266364506944592,0.249455073642242,0.0169094333023508,0,0,5,5,0
"SPATA42",0,0,1,1,0,0,0,0,0,1,0.459615597386453,0.612203787465135,0.602286280719592,0.0099175067455427,1,0,0,1,1
"SPATA5",0,0,1,1,0,0,0,0,6.13519216343991,0.0952470916183394,0.0262733756311127,0.0314758578808383,0.0249402270052384,0.0065356308755999,0,0,7,7,0
"SPATA5L1",0,0,1,1,0,0,0,0,2.77300199409341,0.834257190096525,0.427625403042222,0.0704272221261737,0.0642769173042021,0.00615030482197157,2,1,31,34,3
"SPATA6",0,0,1,1,0,0,0,0,-5.14531347415822,0.158748910860728,0.000367664840402317,0.289788788254316,0.198107259149608,0.0916815291047074,0,0,0,0,0
"SPATA6L",0,0,1,1,0,0,0,0,0,1,0.0469897549868889,0.333307580557282,0.274071575383709,0.0592360051735733,0,0,2,2,0
"SPATA7",0,0,1,1,0,0,0,0,-1.84032038041191,0.97263690512871,0.266808634207429,0.541323582685005,0.514624936883275,0.0266986458017291,1,0,21,22,1
"SPATA8",0,0,1,1,0,0,0,0,0,1,0.0880222158434061,0.646761005340997,0.696077349963042,-0.049316344622045,0,0,1,1,0
"SPATA8-AS1",0,0,1,1,0,0,0,0,0,1,0.0880222158434061,0.646761005340997,0.696077349963042,-0.049316344622045,0,0,1,1,0
"SPATA9",0,0,1,1,0,0,0,0,2.04342632152682,0.588317719777964,0.432698245212955,0.738840209804402,0.787408352439433,-0.0485681426350302,0,0,0,0,0
"SPATC1",0,0,1,1,0,0,0,0,-4.60083358780455,0.161563159146434,0.210136902075856,0.598903512177555,0.57072134457745,0.0281821676001041,0,0,6,6,0
"SPATC1L",0,0,1,1,0,0,0,0,0,1,0.165931675374587,0.499195843835986,0.546474366865595,-0.0472785230296086,0,0,1,1,0
"SPATS1",0,0,1,1,0,0,0,0,0,0.415164025106524,0.356400495543937,0.1617707817476,0.123182299357224,0.038588482390376,1,0,3,4,1
"SPATS2",0,0,1,1,0,0,0,0,5.80721173325506,0.507395774900642,0.0167821058834085,0.283828108615804,0.249036958542245,0.0347911500735587,1,0,16,17,1
"SPATS2L",0,0,1,1,0,0,0,0,-5.01239552744729,0.533173675125995,0.423827974546214,0.304408614809295,0.293542318359175,0.0108662964501196,2,0,27,29,2
"SPC24",0,0,1,1,0,0,0,0,-5.49422377754264,0.083202321425405,0.370698222907234,0.410019459470665,0.403646574334032,0.00637288513663276,0,0,10,10,0
"SPC25",0,0,1,1,0,0,0,0,-5.00944571872558,0.00552299530947045,0.625788024198269,0.554816408535048,0.571892675278581,-0.0170762667435332,1,0,14,15,1
"SPCS1",0,0,1,1,0,0,0,0,-3.46766541810813,0.962545725185245,0.0222458168765528,0.315254206595398,0.29858890951827,0.0166652970771282,0,0,0,0,0
"SPCS2",0,0,1,1,0,0,0,0,-5.88472413408757,0.10456128935456,0.459833846972074,0.0476912234896777,0.0431871817946571,0.00450404169502059,1,0,2,3,1
"SPCS3",0,0,1,1,0,0,0,0,-5.2361009632145,0.49166405700336,0.57779433513606,0.195858584703316,0.190420113278375,0.0054384714249405,0,2,9,11,2
"SPDEF",0,0,1,1,0,0,0,0,0,0.824370303308039,1,0,0,0,0,0,0,0,0
"SPDL1",0,0,1,1,0,0,0,0,0,1,0.307377131435772,0.207072388488486,0.21572544513962,-0.00865305665113458,1,2,9,12,3
"SPDYA",0,0,1,1,0,0,0,0,2.61820724536092,0.262181530189996,0.867296001634258,0.949431758849744,0.950788100224941,-0.00135634137519702,0,0,8,8,0
"SPDYC",0,0,1,1,0,0,0,0,0,0.852572439628452,0.9731043356268,0.872329542759277,0.872610745368349,-0.000281202609072051,0,0,2,2,0
"SPDYE1",0,0,1,1,0,0,0,0,6.76742944534506,0.2038765874771,1,0,0,0,0,0,0,0,0
"SPDYE2",0,0,1,1,0,0,0,0,-6.16708466467769,0.171908736647339,1,0,0,0,0,0,0,0,0
"SPDYE2",0,0,1,1,0,0,0,0,-4.5021574515696,0.0357838701758967,1,0,0,0,0,0,0,0,0
"SPDYE3",0,0,1,1,0,0,0,0,6.80217895708743,0.402865912528957,1,0,0,0,0,0,0,0,0
"SPDYE4",0,0,1,1,0,0,0,0,1.4113554876305,0.490129315489493,0.479256896730452,0.840545282057988,0.858287988251063,-0.0177427061930754,3,2,32,37,5
"SPDYE5",0,0,1,1,0,0,0,0,5.98786804345784,0.569819605610882,1,0,0,0,0,0,0,0,0
"SPDYE6",0,0,1,1,0,0,0,0,-3.60632941606896,0.960266392632298,1,0,0,0,0,0,0,0,0
"SPDYE7P",0,0,1,1,0,0,0,0,0,0.999387745618392,1,0,0,0,0,0,0,0,0
"SPDYE8P",0,0,1,1,0,0,0,0,1.62542763170303,0.278480481008119,1,0,0,0,0,0,0,0,0
"SPDYE8P",0,0,1,1,0,0,0,0,-1.68198899874203,0.672177408568632,1,0,0,0,0,0,0,0,0
"SPECC1",0,0,1,1,0,0,0,0,0,1,0.625178397558541,0.444126827857418,0.448509883241025,-0.00438305538360706,1,1,25,27,2
"SPECC1L",0,0,1,1,0,0,0,0,0,1,0.000438849807697363,0.0667394993985056,0.0564712360815812,0.0102682633169244,1,0,3,4,1
"SPECC1L-ADORA2A",0,0,1,1,0,0,0,0,0,1,0.000438849807697363,0.0667394993985056,0.0564712360815812,0.0102682633169244,1,0,3,4,1
"SPEF1",0,0,1,1,0,0,0,0,0,0.300261131620077,0.0109525261381584,0.482875086577652,0.420432425923749,0.0624426606539022,0,0,6,6,0
"SPEF2",0,0,1,1,0,0,0,0,5.9758446989644,0.130449638813609,0.0781801540176656,0.163553999328728,0.13975642430331,0.0237975750254183,0,1,10,11,1
"SPEG",0,0,1,1,0,0,0,0,1.95225264497934,0.932555640173163,0.413997574528347,0.324973173604956,0.310715091917263,0.014258081687693,0,0,10,10,0
"SPEM1",0,0,1,1,0,0,0,0,0,0.573544559378061,0.949040653437915,0.785313878206718,0.786651290405614,-0.00133741219889583,1,0,8,9,1
"SPEN",0,0,1,1,0,0,0,0,8.87845315215477,0.0398540613149694,0.0185241595009818,0.122320297932223,0.107113305217217,0.0152069927150063,2,0,4,6,2
"SPERT",0,0,1,1,0,0,0,0,-1.4017221613833,0.165548542775692,0.309207021649261,0.810866122922627,0.84381408009533,-0.0329479571727028,0,0,2,2,0
"SPESP1",0,0,1,1,0,0,0,0,2.82944890632798,0.304575884501676,0.315000388477576,0.779528967855924,0.813950530879262,-0.0344215630233389,1,0,6,7,1
"SPG11",0,0,1,1,0,0,0,0,7.79770669658616,0.343200331020133,0.507458370926959,0.240890783546298,0.250185195504796,-0.00929441195849767,0,0,1,1,0
"SPG20",0,0,1,1,0,0,0,0,6.82872407420824,0.82875181607474,0.819592558659789,0.405706320460292,0.404942237253058,0.000764083207233812,1,2,16,19,3
"SPG20OS",0,0,1,1,0,0,0,0,0,1,0.674541362332328,0.0311517244407159,0.0297597823317466,0.00139194210896927,1,1,14,16,2
"SPG21",0,0,1,1,0,0,0,0,-7.17477100990902,0.262001265151197,0.0167897614466493,0.0462888530203086,0.0359690448015951,0.0103198082187135,0,0,0,0,0
"SPG7",0,0,1,1,0,0,0,0,6.97089653525798,0.246077984939937,0.406994430968857,0.593356657934909,0.586308596954479,0.00704806098042998,1,0,12,13,1
"SPHAR",0,0,1,1,0,0,0,0,-1.53547056397668,0.540694298546199,0.00369435348687933,0.873518684347038,0.925177803612703,-0.051659119265664,2,0,9,11,2
"SPHK1",0,0,1,1,0,0,0,0,-1.88266144875447,0.902979982525807,0.0542171894070757,0.407224096296159,0.391772934935678,0.015451161360481,1,0,9,10,1
"SPHK2",0,0,1,1,0,0,0,0,4.73021757769753,0.154241282555775,0.264298872101221,0.144412203431903,0.140931055902633,0.00348114752926984,1,0,3,4,1
"SPHKAP",0,0,1,1,0,0,0,0,0,0.674930606197449,1,0,0,0,0,0,0,0,0
"SPI1",101,-1.00143523556235,0.316616436320752,0.761336374847278,0,-0.047575131432536,0.16106889836167,-0.208644029794206,-7.97598793647685,0.39547686263924,0.365960085957335,0.381429866388118,0.354633749078013,0.0267961173101042,0,0,0,0,0
"SPIB",0,0,1,1,0,0,0,0,-4.91009162317993,0.157770586754995,0.0489010433904743,0.451428948700085,0.403611244666815,0.0478177040332692,0,0,0,0,0
"SPIC",0,0,1,1,0,0,0,0,-3.02495543511969,0.214308801052694,0.347099245566847,0.759409147652941,0.794553061927595,-0.0351439142746541,1,0,6,7,1
"SPICE1",0,0,1,1,0,0,0,0,0,1,0.0923590774174549,0.14440101855363,0.118579168906723,0.0258218496469067,0,0,1,1,0
"SPIDR",0,0,1,1,0,0,0,0,0,1,0.132993338975804,0.564054989257749,0.543210218963614,0.0208447702941348,5,0,25,30,5
"SPIN1",0,0,1,1,0,0,0,0,5.97540132359847,0.220186491448978,0.00975672901565666,0.264813943988445,0.236314471730809,0.0284994722576364,0,1,0,1,1
"SPIN2A",0,0,1,1,0,0,0,0,3.41553422710889,0.210283092999276,1,0,0,0,0,0,0,0,0
"SPIN2B",0,0,1,1,0,0,0,0,2.85477358252471,0.712420172506561,1,0,0,0,0,0,0,0,0
"SPIN3",0,0,1,1,0,0,0,0,-2.32676724791149,0.678477885281383,1,0,0,0,0,0,0,0,0
"SPIN4",0,0,1,1,0,0,0,0,-5.39128447352128,0.0171744848024563,1,0,0,0,0,0,0,0,0
"SPINK1",0,0,1,1,0,0,0,0,0,0.209801930124183,0.997596510843628,0.869973834567697,0.869913563534588,6.0271033108461e-05,1,0,5,6,1
"SPINK13",0,0,1,1,0,0,0,0,0,0.532054051242008,0.289595532673343,0.642224525454633,0.704820847156508,-0.0625963217018757,0,0,0,0,0
"SPINK14",0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,23,24,1
"SPINK2",0,0,1,1,0,0,0,0,6.31258197919186,0.0844081693062993,0.363041771528279,0.478145411374341,0.461048458878442,0.0170969524958985,0,0,16,16,0
"SPINK4",0,0,1,1,0,0,0,0,-2.69827016903792,0.343990090717527,0.8369625705362,0.891213723345121,0.888080064092077,0.00313365925304387,1,1,13,15,2
"SPINK5",0,0,1,1,0,0,0,0,1.34422340533553,0.781788908425278,1,0,0,0,0,0,0,0,0
"SPINK6",0,0,1,1,0,0,0,0,0,0.630415785579867,0.377663346257017,0.740824055975794,0.769911173545258,-0.0290871175694642,0,0,7,7,0
"SPINK7",0,0,1,1,0,0,0,0,0,0.548242228259771,0.118847221998009,0.795580468749632,0.840148859250561,-0.0445683905009286,0,0,0,0,0
"SPINK8",0,0,1,1,0,0,0,0,-3.20852588190355,0.0933524065856796,1,0,0,0,0,0,0,0,0
"SPINK9",0,0,1,1,0,0,0,0,-0.707946116692405,0.163315599635739,0.0992096307515612,0.874463716790533,0.915718230184348,-0.0412545133938154,0,0,0,0,0
"SPINLW1",0,0,1,1,0,0,0,0,0,0.78393824523334,1,0,0,0,0,0,0,0,0
"SPINT1",0,0,1,1,0,0,0,0,6.300676233412,0.15998469504967,0.00954648667711826,0.531896369496989,0.472756247486263,0.0591401220107257,1,0,3,4,1
"SPINT2",0,0,1,1,0,0,0,0,-7.3306877762204,0.229798537032647,0.133294020620611,0.113861608798455,0.0659239281262717,0.0479376806721834,0,0,2,2,0
"SPINT3",0,0,1,1,0,0,0,0,0,1,0.273950300045964,0.598758166297204,0.657000423699115,-0.0582422574019114,0,0,1,1,0
"SPINT4",0,0,1,1,0,0,0,0,0,0.694162503950869,0.00829635521346304,0.734513741619674,0.833518707891379,-0.0990049662717047,0,0,0,0,0
"SPINT5P",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,3,0
"SPIRE1",0,0,1,1,0,0,0,0,-5.57953904985269,0.35650434471844,0.00182509231085384,0.33651377280579,0.249612521965994,0.0869012508397962,3,0,22,25,3
"SPIRE2",0,0,1,1,0,0,0,0,3.3758498904873,0.170250280384325,0.76018198438471,0.484822763616798,0.481442642031665,0.00338012158513318,0,0,0,0,0
"SPN",0,0,1,1,0,0,0,0,-5.90671408637612,0.875089774788879,0.302702422596337,0.182340610328617,0.172688984901162,0.00965162542745412,0,0,5,5,0
"SPNS1",0,0,1,1,0,0,0,0,6.60008247519735,0.313887387965723,0.651557194862586,0.467246792377156,0.475088089167557,-0.00784129679040074,0,0,0,0,0
"SPNS2",0,0,1,1,0,0,0,0,5.81493061369866,0.619144683467764,0.00208734083218314,0.201666846759709,0.1467928474807,0.0548739992790093,0,0,2,2,0
"SPNS3",0,0,1,1,0,0,0,0,6.73310191261446,0.487412622274162,0.407237915536691,0.382967796652154,0.377039925041549,0.00592787161060493,0,0,0,0,0
"SPO11",0,0,1,1,0,0,0,0,0,1,0.359900051369679,0.662579597704952,0.686044035656752,-0.0234644379518002,0,2,6,8,2
"SPOCD1",0,0,1,1,0,0,0,0,-2.39507184632412,0.801560416551225,1,0,0,0,0,0,0,0,0
"SPOCK1",0,0,1,1,0,0,0,0,-0.549233003117511,0.91594043939689,0.0251155568578958,0.210636072096446,0.0997601793827478,0.110875892713698,0,1,5,6,1
"SPOCK2",0,0,1,1,0,0,0,0,7.89337978854614,0.517958035687089,0.106100550255365,0.307208202200892,0.242669367715492,0.0645388344853999,0,0,0,0,0
"SPOCK3",0,0,1,1,0,0,0,0,4.31864774454047,0.528574041474514,0.121817892187675,0.199745466563056,0.187347468414654,0.0123979981484018,0,0,2,2,0
"SPON1",0,0,1,1,0,0,0,0,6.95812103036157,0.139914769088569,0.0668245170116965,0.530904751175283,0.473386498319594,0.0575182528556889,0,0,8,8,0
"SPON2",0,0,1,1,0,0,0,0,-5.89503054978916,0.484315307420739,1,0,0,0,0,0,0,0,0
"SPOP",0,0,1,1,0,0,0,0,6.58348863654386,0.0858996101317926,0.00122350524504753,0.232452441797703,0.156674370670823,0.0757780711268798,0,0,6,6,0
"SPOPL",0,0,1,1,0,0,0,0,-5.93136167140597,0.212639428191357,0.00195846540757137,0.185052639529089,0.156902968564944,0.0281496709641458,8,5,44,57,13
"SPP1",0,0,1,1,0,0,0,0,7.46363180959194,0.101377926522628,0.149466747247786,0.024100820706327,0.0191180713800193,0.00498274932630767,0,1,9,10,1
"SPP2",0,0,1,1,0,0,0,0,0,1,0.214327853209032,0.820061674131237,0.875870602675689,-0.0558089285444516,0,0,3,3,0
"SPPL2A",0,0,1,1,0,0,0,0,5.20116402078401,0.685561036479808,0.14567562017411,0.111173048861749,0.0995456458141704,0.0116274030475785,0,0,5,5,0
"SPPL2B",0,0,1,1,0,0,0,0,-5.59907303381253,0.728567629466652,0.00411328537216903,0.177336706455809,0.14530999239834,0.0320267140574689,0,0,9,9,0
"SPPL2C",0,0,1,1,0,0,0,0,0,1,0.160503908074334,0.695946541372397,0.756135330478817,-0.0601887891064199,0,0,7,7,0
"SPPL3",0,0,1,1,0,0,0,0,-6.03063363386178,0.334742487436495,0.0541981434436212,0.365872831784682,0.342181491797828,0.0236913399868533,0,0,2,2,0
"SPR",0,0,1,1,0,0,0,0,-1.92900507611991,0.69244324222384,0.0645971325507638,0.253038423914151,0.213929048143283,0.0391093757708679,0,0,12,12,0
"SPRED1",0,0,1,1,0,0,0,0,-5.16918897645743,0.271584653789564,0.293410094962906,0.142005542388984,0.133837538657196,0.00816800373178753,0,3,24,27,3
"SPRED2",0,0,1,1,0,0,0,0,4.54013714618935,0.720989772110481,0.164927253203069,0.283606369794128,0.259263176424361,0.0243431933697676,1,0,23,24,1
"SPRED3",0,0,1,1,0,0,0,0,1.6898252854733,0.636927556906417,0.00948157824108367,0.438975443532576,0.360601271870193,0.0783741716623827,0,0,10,10,0
"SPRN",0,0,1,1,0,0,0,0,2.2896065727681,0.0918538197271475,1,0,0,0,0,0,0,0,0
"SPRR1A",0,0,1,1,0,0,0,0,0,1,0.12125460211166,0.627340703387185,0.686094284548039,-0.0587535811608535,0,0,2,2,0
"SPRR1B",0,0,1,1,0,0,0,0,2.35921435062974,0.388629030545961,0.378256649719429,0.714851779644714,0.75590453175452,-0.0410527521098065,0,0,0,0,0
"SPRR2A",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"SPRR2B",0,0,1,1,0,0,0,0,0,0.370286149211357,0.0574612245013509,0.640919109697939,0.717230240131303,-0.0763111304333645,0,0,0,0,0
"SPRR2C",0,0,1,1,0,0,0,0,0,1,0.0574612245013509,0.640919109697939,0.717230240131303,-0.0763111304333645,0,0,0,0,0
"SPRR2D",0,0,1,1,0,0,0,0,0,1,0.0207402477346384,0.525282514304264,0.623763725265862,-0.0984812109615987,0,0,0,0,0
"SPRR2E",0,0,1,1,0,0,0,0,0.585287507370661,0.379984425128684,1,0,0,0,0,0,0,0,0
"SPRR2F",0,0,1,1,0,0,0,0,-2.77828987804047,0.130887262670159,0.0788833527845164,0.844798977319669,0.891237509773798,-0.0464385324541283,0,0,0,0,0
"SPRR2G",0,0,1,1,0,0,0,0,0,0.339408611896094,0.824226204503097,0.542792690967472,0.558443861869787,-0.0156511709023148,0,0,3,3,0
"SPRR3",0,0,1,1,0,0,0,0,-1.41196310920366,0.248793055229776,0.227772682207425,0.722337623986889,0.77533688020576,-0.0529992562188709,0,0,0,0,0
"SPRR4",0,0,1,1,0,0,0,0,0,1,0.0906511867068193,0.670521359116744,0.747302757228298,-0.076781398111554,0,0,5,5,0
"SPRTN",0,0,1,1,0,0,0,0,0,1,0.822731963363072,0.248586596262821,0.246409393134784,0.00217720312803726,0,0,9,9,0
"SPRY1",0,0,1,1,0,0,0,0,6.52714233374962,0.131641563841315,0.0241415704982692,0.178083978328292,0.172128045676248,0.00595593265204403,2,0,18,20,2
"SPRY2",0,0,1,1,0,0,0,0,-6.0926415580199,0.750858717026366,0.128495102741281,0.172317057087297,0.165309288005431,0.00700776908186579,0,4,31,35,4
"SPRY3",0,0,1,1,0,0,0,0,-1.81648615642257,0.902102181816755,1,0,0,0,0,0,0,0,0
"SPRY4",0,0,1,1,0,0,0,0,0.294770753367823,0.693619047487676,0.00044916088079596,0.15065856467764,0.10850951288747,0.0421490517901703,1,0,21,22,1
"SPRYD3",0,0,1,1,0,0,0,0,4.14995614752503,0.778671339295543,0.0187632504633474,0.0583126912407591,0.0481580387539302,0.0101546524868289,0,0,0,0,0
"SPRYD4",0,0,1,1,0,0,0,0,3.5811002221153,0.329880150682516,0.464413798172471,0.332628975281373,0.32532663827807,0.00730233700330285,0,0,3,3,0
"SPRYD5",0,0,1,1,0,0,0,0,0,0.386234718203789,1,0,0,0,0,0,0,0,0
"SPRYD7",0,0,1,1,0,0,0,0,0,1,0.114177174204982,0.183801408717303,0.179605310183347,0.00419609853395633,1,0,0,1,1
"SPSB1",0,0,1,1,0,0,0,0,3.90012592645009,0.204668128794177,0.000411474679704744,0.437798174913053,0.358939632489548,0.0788585424235052,0,0,6,6,0
"SPSB2",0,0,1,1,0,0,0,0,-3.43145687473112,0.450833165678336,0.0104794890957676,0.320202470128052,0.299698824234723,0.0205036458933294,0,1,11,12,1
"SPSB3",0,0,1,1,0,0,0,0,3.1514161607149,0.937398765753219,0.0556265251468519,0.606831897013962,0.583015479776586,0.0238164172373762,0,0,1,1,0
"SPSB4",0,0,1,1,0,0,0,0,2.8760976960657,0.229993560929735,0.497999386830574,0.187151098883193,0.178847456703564,0.00830364217962912,0,0,1,1,0
"SPTA1",0,0,1,1,0,0,0,0,-10.3613614187767,0.209736431079829,0.129897911715836,0.053754628418036,0.0426371034700979,0.0111175249479381,0,0,9,9,0
"SPTAN1",0,0,1,1,0,0,0,0,10.0409632477493,0.0464574642918199,0.842768786039149,0.150422976355275,0.150979061955861,-0.000556085600585343,1,0,4,5,1
"SPTB",0,0,1,1,0,0,0,0,-9.93005842569057,0.339073212928256,0.0899504458037684,0.0775294314014182,0.0609171813856053,0.0166122500158129,0,0,6,6,0
"SPTBN1",0,0,1,1,0,0,0,0,9.98513596983189,0.0935090587187068,0.00749326651524798,0.434859219249553,0.395076761392134,0.0397824578574189,5,0,12,17,5
"SPTBN2",0,0,1,1,0,0,0,0,-5.88279452968551,0.122204918696425,0.327901493200734,0.568289094544106,0.59520424682864,-0.0269151522845349,0,0,4,4,0
"SPTBN4",0,0,1,1,0,0,0,0,-1.00912912336795,0.692332316451762,0.0196656535218144,0.27063337452204,0.238803555264679,0.0318298192573609,0,0,1,1,0
"SPTBN5",0,0,1,1,0,0,0,0,4.7880030107017,0.37297213116312,0.389600106930924,0.735091764975536,0.720493475157884,0.0145982898176519,0,0,1,1,0
"SPTLC1",0,0,1,1,0,0,0,0,-5.92521118246829,0.565378322514718,0.0406243209061643,0.40035912863063,0.417276795912462,-0.0169176672818324,0,0,5,5,0
"SPTLC2",0,0,1,1,0,0,0,0,7.53317628598126,0.71914185208678,0.817689774651631,0.193793835511264,0.194364071765517,-0.000570236254253093,5,0,32,37,5
"SPTLC3",0,0,1,1,0,0,0,0,-4.19792218596532,0.5690426601415,1,0,0,0,0,0,0,0,0
"SPTSSA",0,0,1,1,0,0,0,0,0,1,0.00132529508895877,0.321184413670957,0.276737501800065,0.0444469118708922,1,0,4,5,1
"SPTSSB",0,0,1,1,0,0,0,0,0,1,0.000666534215591255,0.215176398404497,0.146578987260064,0.0685974111444334,0,1,4,5,1
"SPTY2D1",0,0,1,1,0,0,0,0,3.7092687392913,0.899763391393906,0.614542426600154,0.219614302787595,0.214441708508351,0.00517259427924466,2,0,10,12,2
"SPTY2D1-AS1",0,0,1,1,0,0,0,0,0,1,0.149598503745982,0.868994137134808,0.902699757396683,-0.0337056202618752,0,0,2,2,0
"SPZ1",0,0,1,1,0,0,0,0,0,0.420218818221725,0.632191519195235,0.760792189320956,0.773395003402963,-0.0126028140820073,3,0,4,7,3
"SQLE",0,0,1,1,0,0,0,0,6.52004673099985,0.264308827827211,0.075176567816951,0.232099485948426,0.201107523417651,0.0309919625307745,4,2,52,58,6
"SQRDL",0,0,1,1,0,0,0,0,-5.38313145617515,0.865239038907534,0.0979974845351632,0.206318156654656,0.134399608738475,0.0719185479161806,2,1,44,47,3
"SQSTM1",0,0,1,1,0,0,0,0,-6.48041022367811,0.74154818915641,0.0171655946798685,0.58196315911278,0.542174846172378,0.039788312940402,0,0,8,8,0
"SR140",0,0,1,1,0,0,0,0,8.13885260151581,0.401620870245092,1,0,0,0,0,0,0,0,0
"SRA1",0,0,1,1,0,0,0,0,-5.52751940390414,0.178771090454857,0.0292102919460999,0.426156700370867,0.379248603128309,0.0469080972425583,1,2,11,14,3
"SRBD1",0,0,1,1,0,0,0,0,5.53683022870161,0.673454510719665,0.398564247094054,0.255843010016965,0.250916665248903,0.00492634476806214,1,0,4,5,1
"SRC",0,0,1,1,0,0,0,0,5.43717691685929,0.365176725273857,0.0148759980462985,0.636443072538397,0.588805219383762,0.0476378531546353,0,0,7,7,0
"SRCAP",0,0,1,1,0,0,0,0,9.16308270125555,0.0325081019217792,0.000336828388401217,0.345037084551293,0.314540102510438,0.0304969820408554,3,0,30,33,3
"SRCIN1",0,0,1,1,0,0,0,0,-2.41331149849249,0.361927596263838,0.0150753071505157,0.222701558130984,0.178335036812754,0.04436652131823,0,0,0,0,0
"SRCRB4D",0,0,1,1,0,0,0,0,-0.359657472273629,0.784778969180178,1,0,0,0,0,0,0,0,0
"SRD5A1",0,0,1,1,0,0,0,0,3.72015472336002,0.540259522640818,0.114178457060586,0.202480120783805,0.192632767355373,0.00984735342843227,1,1,22,24,2
"SRD5A2",0,0,1,1,0,0,0,0,0,0.988451487672539,1,0,0,0,0,0,0,0,0
"SRD5A3",0,0,1,1,0,0,0,0,-5.15766414074677,0.443460719637987,0.475641682364745,0.181810106214486,0.176034655671676,0.0057754505428107,0,2,15,17,2
"SRD5A3-AS1",0,0,1,1,0,0,0,0,0,1,0.0504226706812243,0.343631394341767,0.329194851709344,0.0144365426324237,0,0,4,4,0
"SREBF1",23,-1.02047980957055,0.307500960068688,0.761336374847278,0,-0.151409264159919,-0.00556220148305483,-0.145847062676864,7.40364203481905,0.19807146745764,0.0271763673335216,0.633128868019883,0.597014874539627,0.0361139934802553,1,0,16,17,1
"SREBF1",23,-1.02047980957055,0.307500960068688,0.761336374847278,0,-0.151409264159919,-0.00556220148305483,-0.145847062676864,3.32796908516458,0.279029791547318,0.0271763673335216,0.633128868019883,0.597014874539627,0.0361139934802553,1,0,16,17,1
"SREBF2",16,0.447849510716647,0.654261808642674,0.890100367572009,9.32156099293838,0.027414739990118,0.0309351471681695,-0.0035204071780515,9.32156099293838,0.0377376630447738,0.0204201881220599,0.360027161675249,0.328428646127716,0.0315985155475331,0,0,6,6,0
"SREK1",0,0,1,1,0,0,0,0,0,1,0.00727360850727967,0.173082711000915,0.151697137626302,0.0213855733746136,0,0,7,7,0
"SREK1IP1",0,0,1,1,0,0,0,0,0,1,0.0810114350184578,0.100796864531705,0.0967819986382756,0.00401486589342963,0,0,11,11,0
"SRF",10,1.54145290921827,0.123206595464844,0.700838382596866,0,-0.15847056730288,0.362647109694847,-0.521117676997727,5.54384459452924,0.684680970039508,0.00562310853150773,0.163594740863991,0.124699436737178,0.0388953041268128,0,0,0,0,0
"SRFBP1",0,0,1,1,0,0,0,0,6.17285558135726,0.242528186500649,0.302239700230907,0.100940375252003,0.0964742851600478,0.00446609009195496,3,0,16,19,3
"SRGAP1",0,0,1,1,0,0,0,0,4.60318320822487,0.433904801369287,0.0260167935785447,0.238432829841006,0.217605400249439,0.0208274295915675,1,0,1,2,1
