"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y"
"ACTA1",1,0,0,-1.68700767799732,-1.66723470228559,-1.3437117190586,0.192984465134786,0.977208286870888,-4.54559972515139,1,0,0
"ACTA2",1,0,0,-0.0116445833747889,4.52560879988913,-0.0374313945140244,0.970484747133464,0.996981949653158,-4.67479490716323,1,0,0
"ACTB",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ACTBL2",1,0,0,0.0139255948933261,14.144515776406,0.0379063390333667,0.970110432242628,0.996954880162873,-4.6747921467458,1,0,0
"ACTC1",1,0,0,-0.662056962252265,-6.99938617196071,-1.11111116529694,0.27873293461609,0.977208286870888,-4.58443581291735,1,0,0
"ACTG1",1,0,0,0.180616083328889,12.0927654308166,0.719029157726336,0.479828239435948,0.977208286870888,-4.6358778347125,1,0,0
"ACTG2",1,0,0,0.18723831027263,-6.73885701230668,0.281812325460379,0.78076909108045,0.977208286870888,-4.66879617295871,1,0,0
"ACTL6A",1,0,0,-0.0694346194592104,5.14088575858184,-0.329560078598837,0.744906091186545,0.977208286870888,-4.66656189421953,1,0,0
"ACTL6B",1,0,0,0.244753879849393,-4.95568902013239,0.264739210423916,0.793719591192572,0.977208286870888,-4.66951155323414,1,0,0
"ACTL7A",1,0,0,-0.229434232418349,-3.22629402217584,-0.367330787776242,0.716945860297392,0.977208286870888,-4.66455201640407,1,0,0
"ACTL7B",1,0,0,1.41910767383096,-6.11151287503784,2.33536218989052,0.0292299681536367,0.977208286870888,-4.33381742223032,1,0,0
"ACTL8",1,0,0,-0.320832743935635,-7.07952965829999,-0.57398723516924,0.571904195213203,0.977208286870888,-4.64983697318989,1,0,0
"ACTL9",1,0,0,-0.409005537003098,-7.39082761590033,-1.8499267645287,0.0780499042859662,0.977208286870888,-4.44463116599522,1,0,0
"ACTN1",1,0,0,-0.33754308901325,8.25261570963922,-0.870758824529119,0.393458364164321,0.977208286870888,-4.61824303386323,1,0,0
"ACTN2",1,0,0,-0.552424289764107,-4.99420787728583,-0.653952358275859,0.520042971470005,0.977208286870888,-4.64250080938532,1,0,0
"ACTN3",1,0,0,-0.528273577387954,-2.68035593763336,-0.510644139257398,0.614778404675129,0.977208286870888,-4.65500630961442,1,0,0
"ACTN4",1,0,0,0.26513010973698,10.0194207589541,1.46832084894279,0.156426337192209,0.977208286870888,-4.52262837174343,1,0,0
"ACTR10",1,0,0,-0.00307421435478528,5.23117311258508,-0.0283442903925251,0.977647744772385,0.997465543795835,-4.67484102001783,1,0,0
"ACTR1A",1,0,0,0.130904353132011,6.16176769382557,0.917029392925609,0.369250776953451,0.977208286870888,-4.61227650182712,1,0,0
"ACTR1B",1,0,0,0.0670305643777604,5.8073603560608,0.302291564192033,0.765320718586941,0.977208286870888,-4.66787994845035,1,0,0
"ACTR2",1,0,0,-0.0150253379830705,8.54057594168463,-0.0888436148157219,0.930024591599459,0.99055892376396,-4.67429420102469,1,0,0
"ACTR3",1,0,0,0.253898224777144,1.45798000221755,0.600382282153677,0.55449755507455,0.977208286870888,-4.64751451025396,1,0,0
"ACTR3B",1,0,0,0.0766621505544034,8.07777645007569,0.394251436384173,0.697259896492392,0.977208286870888,-4.66298964172513,1,0,0
"ACTR3C",1,0,0,0.188937187164735,3.02919140240163,0.827747325556901,0.416863319862059,0.977208286870888,-4.62354651140342,1,0,0
"ACTR5",1,0,0,0.455495580591325,3.5360285699781,2.00478938589646,0.0576757483392429,0.977208286870888,-4.41036491773464,1,0,0
"ACTR6",1,0,0,0.166937013975106,3.46147840565633,0.786452692021554,0.440143680170274,0.977208286870888,-4.62841379070303,1,0,0
"ACTR8",1,0,0,0.0871009328007046,4.45583496588136,0.527727747257893,0.603066454789777,0.977208286870888,-4.65366872123608,1,0,0
"ACTRT1",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ACTRT2",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ACVR1",1,0,0,0.515315765797654,-1.52753545725013,0.668274391736572,0.511035375914382,0.977208286870888,-4.64109295693622,1,0,0
"ACVR1B",1,0,0,0.144068039501024,4.5539452138276,0.402404677626339,0.691339794342536,0.977208286870888,-4.66249523473991,1,0,0
"ACVR1C",1,0,0,-0.936751708655357,3.16133004281147,-1.25902810853226,0.221453792558965,0.977208286870888,-4.56037996553026,1,0,0
"ACVR2A",1,0,0,-1.04999542779921,2.11031412151755,-1.28319778716723,0.213016892111786,0.977208286870888,-4.55623337555442,1,0,0
"ACVR2B",1,0,0,-0.667704491103949,1.31531814675627,-0.804020614846769,0.430143270880809,0.977208286870888,-4.62637025216452,1,0,0
"ACVRL1",1,0,0,-1.20499708783681,-1.70075131491715,-0.910184430760787,0.372768179625304,0.977208286870888,-4.61317599412197,1,0,0
"ACY1",1,0,0,-0.276974722822822,3.91300148574529,-0.844908527639101,0.407421212542431,0.977208286870888,-4.62145883263558,1,0,0
"ACY3",1,0,0,1.62052556209702,0.839338773168946,1.93002166461564,0.0668366405979165,0.977208286870888,-4.42706356115132,1,0,0
"ACYP1",1,0,0,0.0915520664313334,2.49818545603738,0.262312853079462,0.795565110502842,0.977208286870888,-4.66960963725795,1,0,0
"ACYP2",1,0,0,-0.262274851450157,0.798549000755243,-0.937908356208896,0.358658724397339,0.977208286870888,-4.6094970750917,1,0,0
"ADA",1,0,0,1.29064986153838,-1.4241662842197,2.2183394766525,0.0373635738176581,0.977208286870888,-4.36134159845952,1,0,0
"ADAD1",1,0,0,0.435084066719549,7.21788339078905,1.07006050079573,0.296401332277971,0.977208286870888,-4.59069010387618,1,0,0
"ADAD2",1,0,0,0.106499098689258,-7.43604866852266,0.402622237542889,0.691182097537425,0.977208286870888,-4.66248190721983,1,0,0
"ADAL",1,0,0,0.698116392086661,-7.11268978717137,1.38132414247175,0.181299317526282,0.977208286870888,-4.53881450553908,1,0,0
"ADAM10",1,0,0,0.296502694774225,1.96106359328683,0.824625516959861,0.418595689703709,0.977208286870888,-4.62392220672176,1,0,0
"ADAM11",1,0,0,0.140877633994245,8.0180679048352,0.659677913562492,0.516431492365427,0.977208286870888,-4.64194137925012,1,0,0
"ADAM12",1,0,0,0.360059735802757,-0.225852223962937,0.556867796599991,0.583340817784013,0.977208286870888,-4.65129056428186,1,0,0
"ADAM15",1,0,0,0.790618296677733,-0.486516487869792,1.17020362742783,0.254665739102852,0.977208286870888,-4.57510492228818,1,0,0
"ADAM17",1,0,0,0.027423186698309,6.45759482025049,0.0723215101748578,0.943011379270218,0.993122627282986,-4.67449953664674,1,0,0
"ADAM18",1,0,0,-0.195161539981772,6.06917634174551,-0.837485094784372,0.411488734122585,0.977208286870888,-4.62236654578131,1,0,0
"ADAM19",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ADAM2",1,0,0,-0.386461973898859,5.55217188422347,-0.948620869473892,0.353304326175596,0.977208286870888,-4.60805025604118,1,0,0
"ADAM20",1,0,0,0.550761901267565,4.52042219924236,0.681424446747926,0.50284229517053,0.977208286870888,-4.63977548668829,1,0,0
"ADAM21",1,0,0,0.53455418034907,-1.52070931328277,0.773838356424474,0.447411650710787,0.977208286870888,-4.62985613693446,1,0,0
"ADAM21P1",1,0,0,-0.140027085868415,-7.51891259263114,-0.674804575692541,0.50695746286122,0.977208286870888,-4.64044167768128,1,0,0
"ADAM22",1,0,0,0.982094065301621,-1.73164341927809,1.14234220562852,0.265813758145109,0.977208286870888,-4.57955181981176,1,0,0
"ADAM23",1,0,0,0.0535252627939276,-4.51689513887574,0.0615267968695075,0.951505296779661,0.994764355124588,-4.67461097336531,1,0,0
"ADAM28",1,0,0,-0.0956561568186403,2.73849868019322,-0.226943819083147,0.822600982274751,0.977208286870888,-4.67093793379838,1,0,0
"ADAM29",1,0,0,-1.39179624001688,-0.724710432479508,-0.847602163343065,0.40595165488922,0.977208286870888,-4.62112771788788,1,0,0
"ADAM30",1,0,0,-0.194449728504241,-6.31301850446108,-0.212005870823982,0.834089706655846,0.977208286870888,-4.67144176373287,1,0,0
"ADAM32",1,0,0,0.198333758773782,-5.96542213612054,0.281602571319077,0.78092781046414,0.977208286870888,-4.66880522947056,1,0,0
"ADAM33",1,0,0,-1.73560802424908,-1.2790248144366,-2.00996938340544,0.0570844733638258,0.977208286870888,-4.40919808619128,1,0,0
"ADAM3A",1,0,0,-0.0774425141418442,-6.6703743039442,-0.122213303527638,0.903859728360412,0.986220046200516,-4.67375132710294,1,0,0
"ADAM5P",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ADAM6",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ADAM7",1,0,0,-2.15770579547961,11.1478617020752,-2.31906687494297,0.0302556221486307,0.977208286870888,-4.33767260206424,1,0,0
"ADAM8",1,0,0,-0.273254322035904,-6.98681421292173,-0.415630147384649,0.681779696489626,0.977208286870888,-4.66167233635682,1,0,0
"ADAM9",1,0,0,-0.831253697801064,5.75998133808206,-1.76076763364117,0.0924271703655849,0.977208286870888,-4.46375249058695,1,0,0
"ADAMDEC1",1,0,0,-0.248671796615674,6.20175485638152,-0.711988398128958,0.484089890259181,0.977208286870888,-4.63662218933583,1,0,0
"ADAMTS1",1,0,0,0.267264534683038,-5.42225841068119,0.201901317164613,0.841882814710323,0.977352337323556,-4.67176327628167,1,0,0
"ADAMTS10",1,0,0,-0.0765526971156578,-1.30110979831837,-0.0918842179217155,0.927636663225899,0.990535525321309,-4.67425183157292,1,0,0
"ADAMTS12",1,0,0,-1.8512423916604,0.960776572513184,-1.84478960424384,0.0788221268959451,0.977208286870888,-4.44574576501718,1,0,0
"ADAMTS13",1,0,0,2.05209774820817,4.06915246661942,3.44106235124151,0.00237620236657541,0.977208286870888,-4.06877323899674,1,0,0
"ADAMTS14",1,0,0,0.194463635603841,-6.96250243322618,0.280030037270554,0.782118046011187,0.977208286870888,-4.66887291456568,1,0,0
"ADAMTS15",1,0,0,0.65714715966045,2.02884770802396,1.60304262278384,0.123445304803359,0.977208286870888,-4.49630250301865,1,0,0
"ADAMTS16",1,0,0,-1.35514909049676,-0.454849110772961,-1.44206425541796,0.1636241429229,0.977208286870888,-4.52758399438514,1,0,0
"ADAMTS17",1,0,0,0.332752182198264,-6.34214516955057,0.523071516132651,0.606247950699985,0.977208286870888,-4.65403745066444,1,0,0
"ADAMTS18",1,0,0,0.882423507513165,-5.74998307330682,1.09712777620746,0.284663415362601,0.977208286870888,-4.58658753924725,1,0,0
"ADAMTS19",1,0,0,0.148489101746703,0.607695619807227,0.171284528542041,0.865594108858025,0.980547838430242,-4.67264220319277,1,0,0
"ADAMTS2",1,0,0,0.133872928633137,-2.47759461181966,0.0895858900470927,0.929441584878491,0.99055892376396,-4.67428398910311,1,0,0
"ADAMTS20",1,0,0,0.102507238975908,-7.14351587286867,0.234146791873073,0.817075547426707,0.977208286870888,-4.67068284417184,1,0,0
"ADAMTS3",1,0,0,-0.45335522638795,-6.7752865265741,-0.651601050859524,0.521530123498482,0.977208286870888,-4.64272923918255,1,0,0
"ADAMTS4",1,0,0,-2.77806772026957,-1.95690110122093,-2.15386214404466,0.0426801898397967,0.977208286870888,-4.3763263066787,1,0,0
"ADAMTS5",1,0,0,0.503021591262272,-3.69013921853354,0.639796520573581,0.529031508222655,0.977208286870888,-4.64386449127567,1,0,0
"ADAMTS6",1,0,0,-2.69551660535261,-3.33074801020189,-2.03106811986439,0.0547315265986357,0.977208286870888,-4.40443280343743,1,0,0
"ADAMTS7",1,0,0,0.429745421313748,1.83224849445633,0.834225424389279,0.413282930807945,0.977208286870888,-4.62276289236932,1,0,0
"ADAMTS8",1,0,0,-1.40024747303064,-2.67403956488277,-1.36978573602996,0.184822741631515,0.977208286870888,-4.54091003477465,1,0,0
"ADAMTS9",1,0,0,0.261865258626003,-4.19065479106859,0.283113164548139,0.779784974572466,0.977208286870888,-4.66873985835779,1,0,0
"ADAMTSL1",1,0,0,-0.231882733797027,-4.71474025658753,-0.174205957388063,0.863325620035186,0.980367621820664,-4.67256452609128,1,0,0
"ADAMTSL2",1,0,0,-0.501520758178736,-7.0718495464582,-1.19659465216483,0.244430678105522,0.977208286870888,-4.57081598132703,1,0,0
"ADAMTSL3",1,0,0,-1.79228208415257,-5.45394905936036,-1.64736451689507,0.113951565828977,0.977208286870888,-4.48733296684647,1,0,0
"ADAMTSL4",1,0,0,0.0190596666298051,-5.93200800074765,0.0219929423931113,0.982655439265335,0.998583445767545,-4.67486568628614,1,0,0
"ADAMTSL5",1,0,0,-0.383305673828366,5.88057415206828,-0.802969345558364,0.430737699276349,0.977208286870888,-4.6264936726815,1,0,0
"ADAP1",1,0,0,0.707847767934924,-2.6850185023078,0.710165923989669,0.485196573684339,0.977208286870888,-4.6368137711483,1,0,0
"ADAP2",1,0,0,-0.230719838657513,4.43944371534525,-0.553598321786348,0.585537908996757,0.977208286870888,-4.65156343150119,1,0,0
"ADAR",1,0,0,-0.0833433225949198,4.45162542807202,-0.375472044727976,0.710970457397479,0.977208286870888,-4.66409089497025,1,0,0
"ADARB1",1,0,0,0.123738169719336,1.95173971315196,0.179694696472474,0.859066892048786,0.979865991977671,-4.67241505380686,1,0,0
"ADARB2",1,0,0,0.0518673337349238,9.23411446796027,0.360905275659414,0.721675122711715,0.977208286870888,-4.66490898398794,1,0,0
"ADAT1",1,0,0,1.82285344981515,-1.51527085427308,2.3104006868426,0.0308144662290795,0.977208286870888,-4.3397201138897,1,0,0
"ADAT2",1,0,0,0.280384580398142,4.45913722665389,1.81043637451061,0.0841590179086447,0.977208286870888,-4.45315968579814,1,0,0
"ADAT3",1,0,0,0.147579157900988,3.493576714459,0.422770804051036,0.676640559054927,0.977208286870888,-4.66121730365654,1,0,0
"ADC",1,0,0,0.0634177339768902,-7.38997178978366,0.224209105370369,0.824701280802033,0.977208286870888,-4.67103271342782,1,0,0
"ADCK1",1,0,0,0.567061391403353,-1.55699284641332,0.595780121418519,0.557512467229833,0.977208286870888,-4.64792651837824,1,0,0
"ADCK2",1,0,0,0.50209132958129,2.66014041431615,2.46940047728071,0.0219334910305272,0.977208286870888,-4.30188223085767,1,0,0
"ADCK4",1,0,0,-0.0920496305632001,3.74288613254925,-0.308798047122517,0.760433100866482,0.977208286870888,-4.66757561228648,1,0,0
"ADCK5",1,0,0,0.119473908284506,4.34817502520461,0.53128675729593,0.600640100575043,0.977208286870888,-4.65338478209042,1,0,0
"ADCY1",1,0,0,-1.97942341801831,-4.06114935917959,-1.74408966667738,0.0953559168885896,0.977208286870888,-4.46727450477912,1,0,0
"ADCY10",1,0,0,0.262481137031229,2.18651531224897,1.19225293428256,0.246092940628605,0.977208286870888,-4.5715266510442,1,0,0
"ADCY2",1,0,0,0.111216984173409,-1.09930862539626,0.208427409605454,0.836847634080895,0.977208286870888,-4.67155740729458,1,0,0
"ADCY3",1,0,0,-1.7391815641303,-1.53931028661333,-1.01738905531429,0.32022660297283,0.977208286870888,-4.59843294189001,1,0,0
"ADCY4",1,0,0,0.698242206643691,5.44772337014179,1.72531669988157,0.0987473628502444,0.977208286870888,-4.4712172636822,1,0,0
"ADCY5",1,0,0,0.499593737312508,3.45659174230083,1.5328422626909,0.139828023544519,0.977208286870888,-4.51020289686215,1,0,0
"ADCY6",1,0,0,-0.380242005228546,-4.18066099759693,-0.442560934056395,0.662482253435486,0.977208286870888,-4.65991696325431,1,0,0
"ADCY7",1,0,0,-0.413961544268387,3.42112616336493,-0.651133743960949,0.521825964057571,0.977208286870888,-4.64277454710586,1,0,0
"ADCY8",1,0,0,0.42678336113305,7.63494942864113,1.62988051612378,0.117620621550913,0.977208286870888,-4.49088855768754,1,0,0
"ADCY9",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ADCYAP1",1,0,0,-0.499940960240265,-6.47139034466024,-0.51869496922647,0.60924565391157,0.977208286870888,-4.6543811901412,1,0,0
"ADCYAP1R1",1,0,0,-0.598625595454441,3.41929572977526,-0.845998948001447,0.406825906940558,0.977208286870888,-4.62132490472983,1,0,0
"ADD1",1,0,0,0.122155544012593,8.11173630471809,1.00193275041055,0.327466158444332,0.977208286870888,-4.60064365298278,1,0,0
"ADD2",1,0,0,-0.0197205308319917,3.4723765236784,-0.0171528765148376,0.986472072163877,0.998791408471565,-4.67488030450099,1,0,0
"ADD3",1,0,0,0.27031033362266,7.50375797904938,0.903848191861953,0.37604390910451,0.977208286870888,-4.61400345049848,1,0,0
"ADH1A",1,0,0,0.482538277991577,-4.64529984952253,0.55738736207721,0.582992048308041,0.977208286870888,-4.65124706163823,1,0,0
"ADH1B",1,0,0,-0.0564830155606417,-6.14857737261528,-0.0596690201034866,0.9529677293035,0.994822661287847,-4.67462834003585,1,0,0
"ADH1C",1,0,0,0.108233882805727,-6.59854839652836,0.142878900239228,0.887709943693033,0.984430319196236,-4.67332928172236,1,0,0
"ADH4",1,0,0,0.353797613208119,-4.16775358240487,0.485468793703637,0.632230430239735,0.977208286870888,-4.65690066925402,1,0,0
"ADH5",1,0,0,-0.123116326530188,5.34106914791814,-0.550444012573134,0.587661500911667,0.977208286870888,-4.65182524302397,1,0,0
"ADH6",1,0,0,0.644520552469912,-2.51161881040554,0.859324067043515,0.399596120854529,0.977208286870888,-4.61967601539168,1,0,0
"ADH7",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0
"ADHFE1",1,0,0,0.678820087012239,3.39861198043864,2.50692593022671,0.0202174395725912,0.977208286870888,-4.29288192454995,1,0,0
"ADI1",1,0,0,0.374334197943021,3.10416495607745,1.81479102996721,0.0834656131875275,0.977208286870888,-4.45222376009026,1,0,0
"ADIG",1,0,0,-0.492149241429323,-6.54916470639637,-0.772529335469364,0.448170029984025,0.977208286870888,-4.63000461172201,1,0,0
"ADIPOQ",1,0,0,-0.663912421715568,-6.97438147250559,-0.995810211922195,0.330365112474349,0.977208286870888,-4.60151154737801,1,0,0
"ADIPOR1",1,0,0,-0.271901885312459,6.86071406832156,-0.527216514759592,0.603415374967635,0.977208286870888,-4.6537093582115,1,0,0
"ADIPOR2",1,0,0,0.218103769066847,4.1620556267365,1.15509946189013,0.260665352032791,0.977208286870888,-4.57752608230173,1,0,0
"ADK",1,0,0,0.0534653476055365,5.9344394295125,0.307304254241205,0.761554329317706,0.977208286870888,-4.66764604735102,1,0,0
"ADM",1,0,0,-0.74085034840746,-2.86764280896856,-0.880305888317008,0.388380927306623,0.977208286870888,-4.61703393829413,1,0,0
"ADM2",1,0,0,-0.221518062538617,1.69296697170957,-0.358849021207076,0.72319097363053,0.977208286870888,-4.66502191780364,1,0,0
"ADNP",1,0,0,0.199786681203137,4.86576786464975,0.92384330557495,0.365771344073112,0.977208286870888,-4.6113753307269,1,0,0
"ADNP2",1,0,0,0.0869119719127447,6.63980371026343,0.570333702077009,0.574335336268666,0.977208286870888,-4.65015068285668,1,0,0
"ADO",1,0,0,0.891941780149001,0.249421427003436,1.32726122255884,0.198277991948871,0.977208286870888,-4.54852546283135,1,0,0
"ADORA1",1,0,0,0.158565584984692,0.888423137299569,0.548961012737493,0.588661225419032,0.977208286870888,-4.65194784332879,1,0,0
"ADORA2A",1,0,0,-0.454088322257513,-7.0324998544358,-1.1474708594434,0.263735059690396,0.977208286870888,-4.57873956148597,1,0,0
"ADORA2B",1,0,0,-0.296497723525453,2.8315638234134,-0.614965025582935,0.545001008451746,0.977208286870888,-4.64618935200719,1,0,0
"ADORA3",1,0,0,-0.369699651614193,0.74885685786985,-0.66742943570275,0.511564364591496,0.977208286870888,-4.64117679965638,1,0,0
"ADPGK",1,0,0,0.0559685422674567,5.32476583872151,0.255836811987781,0.800496844461333,0.977208286870888,-4.6698670564042,1,0,0
"ADPRH",1,0,0,0.0629194763259346,2.84249179806649,0.259222133223695,0.797917726035508,0.977208286870888,-4.66973328515836,1,0,0
"ADPRHL1",1,0,0,-0.334053447416682,0.836503336139018,-0.50158041917226,0.621035426165968,0.977208286870888,-4.65569888771557,1,0,0
"ADPRHL2",1,0,0,1.08299456080908,-1.65006606537799,1.71707936159124,0.100267720379675,0.977208286870888,-4.47293993108521,1,0,0
"ADRA1A",1,0,0,-0.225252429456713,-7.04105171212282,-0.428098108858057,0.672816950109129,0.977208286870888,-4.66087293110538,1,0,0
"ADRA1B",1,0,0,0.0838291331511192,-6.85712645212908,0.145151025622281,0.885937228751828,0.984430319196236,-4.67327887713578,1,0,0
"ADRA1D",1,0,0,0.421968178915888,-5.89651275749371,0.504023420862279,0.619346012820997,0.977208286870888,-4.65551338093224,1,0,0
"ADRA2A",1,0,0,0.264079026997465,-1.30776013558264,0.326951515591698,0.746850992990171,0.977208286870888,-4.6666928162512,1,0,0
"ADRA2B",1,0,0,0.772450012177839,-4.31781940383348,0.727656356826719,0.474636331951874,0.977208286870888,-4.63495664605854,1,0,0
