"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y","logFC_Rel_vs_R","P.Value_Rel_vs_R"
"STRN4",1,0,0,-0.103615086116197,6.00111713207051,-0.622818677472355,0.539922606517099,0.977208286870888,-4.64546334359178,1,0,0,0.0707568570987922,0.754452099093614
"STS",1,0,0,0.142078800016969,6.18107735174374,0.843925950066818,0.407958118327618,0.977208286870888,-4.62157938465527,1,0,0,0.320423449460405,0.117431628323641
"STT3A",1,0,0,-0.121021741204437,3.4338008222565,-0.320211593633166,0.751884137775514,0.977208286870888,-4.66702635800635,1,0,0,-0.104533297725286,0.808778131469366
"STT3B",1,0,0,-0.185673434221651,7.11412349005732,-1.00906214221225,0.32411280775693,0.977208286870888,-4.59962743919963,1,0,0,0.168083073590971,0.434613630093058
"STUB1",1,0,0,0.318799036517244,7.67250544607193,1.55207143432522,0.135171237096334,0.977208286870888,-4.50643381725468,1,0,0,0.342808863003754,0.230560051289821
"STX10",1,0,0,0.0192710682395485,2.40899664769068,0.0789423924771134,0.937805043195066,0.991201991344216,-4.67442230239368,1,0,0,0.198490695875134,0.480542439404744
"STX11",1,0,0,-0.127227275409619,4.86148925546121,-0.82820208525892,0.416611340536841,0.977208286870888,-4.62349167820402,1,0,0,0.313285660582276,0.162154692231528
"STX12",1,0,0,0.111323850729363,4.49505049841559,0.210955282006417,0.834899172736569,0.977208286870888,-4.67147591773582,1,0,0,0.955415897790934,0.124150874469788
"STX16",1,0,0,0.0347338914980853,4.40698549909025,0.155121820059698,0.878165351252511,0.984045498377848,-4.6730483202432,1,0,0,-0.0810874854478705,0.730654334866661
"STX17",1,0,0,0.224520505806668,6.22562884477605,1.34890644599914,0.191336160316342,0.977208286870888,-4.54467049524143,1,0,0,0.131883331190036,0.46551911498241
