"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60_MEMalpha_Mut_DMF","MOLM14_MEMalpha_Mut_DMF"
"TBK1",0.0106782049710619,0.94374461065891,0.984163275108408,1,0,0
"TBKBP1",0.0139864478805656,0.900082528188009,0.970985747067862,1,0,0
"TBL1X",-0.722165041861184,0.00138489689126268,0.0159109708988374,1,0,0
"TBL1XR1",0.225375053350056,0.161817939513655,0.484280068087502,1,0,0
"TBL1Y",0.0533319655942486,0.856558052092785,0.957751231688826,1,0,0
"TBL2",-0.195987795860263,0.200420526200809,0.541466660954792,1,0,0
"TBL3",0.0546358813425263,0.647074562692369,0.87656949503319,1,0,0
"TBP",-0.0508005002914089,0.575798211500862,0.842868098341206,1,0,0
"TBPL1",0.474267443749007,5.3527436664595e-05,0.00106413814299058,1,0,0
"TBPL2",0.138205838422524,0.388312673295424,0.727672326439282,1,0,0
"TBR1",0.222251255150392,0.195965944518079,0.534848869800246,1,0,0
"TBRG1",0.13012807937142,0.628026073220692,0.867398878424085,1,0,0
"TBRG4",0.338395940973985,0.0219350348038333,0.136421617106731,1,0,0
"TBX1",-0.154544121670739,0.308831303730917,0.661576891291724,1,0,0
"TBX10",0.0895484408209155,0.533433298852687,0.820765251077647,1,0,0
"TBX15",0.0480737393913149,0.69374724955253,0.897537491959028,1,0,0
"TBX18",-0.231965524266926,0.155576707814396,0.474365397957134,1,0,0
"TBX18-AS1",0.101393331505081,0.580967879703314,0.845788697876303,1,0,0
"TBX19",0.159593025722759,0.192979065946496,0.530769044840466,1,0,0
"TBX2",0.209787172872259,0.174527790174041,0.504661004728659,1,0,0
"TBX2-AS1",-0.00325696837656597,0.978989510729319,0.994872739272832,1,0,0
"TBX20",-1.13355393970732,6.16320136387532e-07,2.58772409966252e-05,1,0,0
"TBX20",-1.88788572983532,7.1939223288136e-10,8.62900522380311e-08,1,0,0
"TBX21",0.0783581366205555,0.585793550536108,0.847572464017446,1,0,0
"TBX22",0.106572690882997,0.564823342210137,0.837665840712552,1,0,0
"TBX3",-1.13932909928598,5.61675922399161e-07,2.39772117287228e-05,1,0,0
"TBX4",0.0556116692249224,0.699594751595266,0.90006031200359,1,0,0
"TBX5",-0.193639558619537,0.225520661336039,0.572632615720053,1,0,0
"TBX5-AS1",-0.134975105938655,0.411788417821044,0.745101903290731,1,0,0
"TBX6",0.0378015608908786,0.822969824965249,0.945660723387482,1,0,0
"TBXA2R",-0.259153934649885,0.0778149603623795,0.320372013341757,1,0,0
"TBXAS1",-0.116970672034486,0.543035176441106,0.825913172077349,1,0,0
"TBXT",0.0265640502283064,0.86349403529828,0.960220938807022,1,0,0
"TC2N",-0.104594738058668,0.542664853881576,0.825829832308485,1,0,0
"TCAF1",0.416419287812449,0.0183863784494607,0.119885984838226,1,0,0
"TCAF2",0.0566854682772648,0.67414096151559,0.888119353479123,1,0,0
"TCAIM",-0.262460789760784,0.0692981793100599,0.298939169846348,1,0,0
"TCAM1P",0.758339591463161,0.0047277803026626,0.0426821681239031,1,0,0
"TCAP",0.0816413474190165,0.633994928095615,0.869852776126724,1,0,0
"TCEA1",-0.651176492484317,5.11028275170351e-05,0.00102544173015751,1,0,0
"TCEA2",0.057789625161015,0.673927756689729,0.888119353479123,1,0,0
"TCEA2",-0.659945888526467,0.0202047796014642,0.128416271679908,1,0,0
"TCEA3",0.0715803242355646,0.776021901044743,0.930950582999983,1,0,0
"TCEAL1",-0.325263753277598,0.00941844325840632,0.0723790557812773,1,0,0
"TCEAL2",-0.101608898352106,0.675386815516706,0.888789144594418,1,0,0
"TCEAL3",-0.0962250732698156,0.691687706463049,0.896711765710267,1,0,0
"TCEAL4",-0.080396113071874,0.598969887391764,0.853835405697685,1,0,0
"TCEAL5",-0.204749400010129,0.20458790423036,0.547675355156036,1,0,0
"TCEAL6",-0.135933161367443,0.584547139742259,0.847253728442539,1,0,0
"TCEAL7",-0.252857857250734,0.22648834014654,0.573705547958475,1,0,0
"TCEAL8",1.31818235335399,2.79373188424528e-08,1.94030469478729e-06,1,0,0
"TCEAL9",0.0277519540121456,0.900172503810047,0.970985747067862,1,0,0
"TCEANC",0.164378357545966,0.328734312077589,0.678781991250112,1,0,0
"TCEANC2",-0.476042106757463,0.0121422109468524,0.0879087568839706,1,0,0
"TCERG1",0.382010955717705,0.00330877592350752,0.0320749663154407,1,0,0
"TCERG1L",-0.113231278857715,0.371596434677644,0.71434821405153,1,0,0
"TCERG1L-AS1",0.140670666527112,0.352890850434972,0.700024001175475,1,0,0
"TCF12",-0.356239391816195,0.00249201660401405,0.0254989416521796,1,0,0
"TCF15",0.00753145099268071,0.964997052010144,0.990671224647908,1,0,0
"TCF19",-0.0373734176669274,0.792843334044045,0.935621133917997,1,0,0
"TCF19",-0.0500324773578615,0.708108822979088,0.903632090569847,1,0,0
"TCF19",-0.0500324773578615,0.708108822979088,0.903632090569847,1,0,0
"TCF19",-0.0500324773578615,0.708108822979088,0.903632090569847,1,0,0
"TCF19",-0.0500324773578615,0.708108822979088,0.903632090569847,1,0,0
"TCF19",-0.0500324773578615,0.708108822979088,0.903632090569847,1,0,0
"TCF19",-0.0500324773578615,0.708108822979088,0.903632090569847,1,0,0
"TCF20",1.32507597483163,1.22818520448935e-10,1.86021486183914e-08,1,0,0
"TCF21",0.0491818766559673,0.791029053030299,0.934987470711301,1,0,0
"TCF23",-0.0754749024905621,0.574318273870786,0.841977820438985,1,0,0
"TCF24",0.252698873409912,0.0925524309080828,0.355853975474986,1,0,0
"TCF25",-0.747696962550163,2.4780714158198e-06,8.33543005658784e-05,1,0,0
"TCF3",-0.243136460019192,0.0682252854513998,0.295907664208616,0.0684629940743897,-0.346897970913104,-1.56690082369863
"TCF4",0.992917277456216,0.000885578345434724,0.01107840740718,1,0,0
"TCF7",-0.00649155370282717,0.969428872855482,0.991868328293496,1,0,0
"TCF7L1",-0.0242385112230936,0.883143131264549,0.966463588387485,1,0,0
"TCF7L2",-0.070394488145828,0.701163897602428,0.900764440716633,0.952388451230578,-0.333739872609296,-0.268787621441971
"TCFL5",0.104606005786653,0.404145452359595,0.738821520442862,1,0,0
"TCHH",0.101415856938538,0.538060180640139,0.823107190020257,1,0,0
"TCHHL1",-0.141704739660906,0.518513234204291,0.812993451816922,1,0,0
"TCHP",-0.109933639243489,0.507121051926697,0.805897391287937,1,0,0
"TCHP",-0.0871273412981113,0.503130101158242,0.803680111833447,1,0,0
"TCIM",-0.0830792430535197,0.574413242305959,0.841977820438985,1,0,0
"TCIRG1",-0.315941261893022,0.0393237989589343,0.206081920514239,1,0,0
"TCL1A",0.0581741293468934,0.728562061596474,0.911636458302814,1,0,0
"TCL1B",0.208371622559848,0.22287618198307,0.569427887662669,1,0,0
"TCL6",-0.1068752481315,0.47558066435828,0.787726451710212,1,0,0
"TCN1",-0.210605272668538,0.443442972253493,0.768175467989429,1,0,0
"TCN2",0.0462644519069091,0.735544969981529,0.913869057713376,1,0,0
"TCOF1",0.439018234895925,0.000916637115741812,0.0113609182234694,1,0,0
"TCONS_00068220",0.0736651542319491,0.576273481511942,0.843103450617382,1,0,0
"TCP1",-0.0892260968320731,0.378268200688324,0.719817669885814,1,0,0
"TCP10",0.138681479407301,0.482352652925453,0.791277122296668,1,0,0
"TCP10L",0.168054596064276,0.483192688758756,0.791794452540629,1,0,0
"TCP11",0.0677768429747529,0.637587946289751,0.871880254947017,1,0,0
"TCP11L1",0.42819048387515,0.0257989856206961,0.153491368400451,1,0,0
"TCP11L2",-0.194818601850844,0.209726406982061,0.55374505161556,1,0,0
"TCTA",-0.157362659261923,0.253939450154559,0.605068702511685,1,0,0
"TCTE1",0.0680870858497018,0.658374700074623,0.881514971583323,1,0,0
"TCTE3",-0.0872546326791461,0.560029512584166,0.834853814409072,1,0,0
"TCTE3",0.0267531875959683,0.851319690325234,0.955780468542163,1,0,0
"TCTEX1D1",-1.3577454548767,1.48920009946667e-07,7.73705830747134e-06,1,0,0
"TCTEX1D4",-0.101041880804824,0.64075039842262,0.87350913074563,1,0,0
"TCTN1",-0.256161093905877,0.101541817117248,0.374775769833792,1,0,0
"TCTN2",0.0441767429809419,0.823030432914766,0.945683362012537,1,0,0
"TCTN3",0.120859864163487,0.361632797404638,0.70641772421658,1,0,0
"TDG",-0.151341079780819,0.22324033699918,0.569866556317132,1,0,0
"TDGF1P3",0.372882782314498,0.0240572318528697,0.14576523903891,1,0,0
"TDH",0.136610586302868,0.478184540345739,0.788949581955921,1,0,0
"TDP1",0.422677314142037,0.00424487668867696,0.0391936547988278,1,0,0
"TDP2",-0.106933667299179,0.390640654608905,0.729028192765948,1,0,0
"TDRD1",-0.0392466058531213,0.811117439385981,0.94205657175371,1,0,0
"TDRD10",-0.078694335338831,0.569465284186257,0.839857520071916,1,0,0
"TDRD12",0.138573757061936,0.467013610262165,0.782495898169579,1,0,0
"TDRD15",-0.209032281951417,0.121241756214301,0.414342484730843,1,0,0
"TDRD3",0.115529674255306,0.480920651007738,0.790651658696897,1,0,0
"TDRD5",0.0714174173570958,0.633526651896897,0.86966781341011,1,0,0
"TDRD6",-0.231068008580288,0.140275353493959,0.449065118458998,1,0,0
"TDRD7",0.0384690693390048,0.807787676829693,0.940565320287041,1,0,0
"TDRD9",0.00101225548444006,0.994549923118439,0.99877848338343,1,0,0
"TDRG1",0.184169951901671,0.328154179332739,0.678465377445089,1,0,0
"TDRKH",0.499343792295792,0.0046665889945281,0.0422150332579067,1,0,0
"TDRP",0.155950318012512,0.310365033573663,0.663087424494705,1,0,0
"TEAD1",0.0956914665962882,0.424939092487763,0.754602975663255,1,0,0
"TEAD2",-0.130847149468402,0.447686586470016,0.770284696321252,1,0,0
"TEAD3",0.020995449746362,0.896606495995356,0.969949915824449,1,0,0
"TEAD4",0.160920036555041,0.326408216988303,0.677280121930406,1,0,0
"TEC",-1.8430783038944,4.01633775260695e-10,5.12991395932837e-08,1,0,0
"TECPR1",0.0314673988471288,0.806440230953604,0.94016703656746,1,0,0
"TECPR2",0.00395047974304497,0.982229058166735,0.995830351258224,1,0,0
"TECRL",0.130048696153655,0.355237159140336,0.702187860700209,1,0,0
"TECTA",-0.0674102111134083,0.722048235963788,0.909358157370715,1,0,0
"TECTB",0.0984897703647301,0.473608262923079,0.786499468698301,1,0,0
"TEDC1",0.0865193419273904,0.62761110599455,0.867397247475148,1,0,0
"TEDC2",0.0688533034535652,0.519991288291328,0.813835942390874,1,0,0
"TEDDM1",0.059600108958171,0.724578764527211,0.910364630914911,1,0,0
"TEF",0.136745795544161,0.392398750502056,0.730205896331794,1,0,0
"TEFM",0.554311857913592,0.0017140853938836,0.0188573940158802,1,0,0
"TEK",-0.187367892731333,0.383419460661046,0.723987661389997,1,0,0
"TEKT1",0.0894211790559059,0.652135815163478,0.878626828860229,1,0,0
"TEKT2",0.088746463212388,0.555932977813252,0.832864934323892,1,0,0
"TEKT3",-0.022404036509811,0.902232638943217,0.971768238373904,1,0,0
"TEKT4",0.252060851017858,0.101723724093995,0.375272174870615,1,0,0
"TEKT4P2",0.611589507602863,0.0404992986586017,0.210367898336444,1,0,0
"TEKT5",0.58809864352319,0.00452137981568899,0.0411218245497165,1,0,0
"TELO2",-0.269409432325752,0.0816249443929753,0.329877488770495,1,0,0
"TEMN3-AS1",-0.275632907386663,0.199131479359642,0.539233966102321,1,0,0
"TENM1",0.168303714643566,0.257652425461202,0.608667857420419,1,0,0
"TENM2",-0.13012790691699,0.271588442665175,0.624159266903852,1,0,0
"TENM3",0.0104117249028413,0.949202465597583,0.985762166522097,1,0,0
"TENM3-AS1",0.0922039889633268,0.556896086128518,0.833168632455851,1,0,0
"TENM4",-0.0600406266669884,0.645323020287648,0.875956566550958,1,0,0
"TENT2",-0.709863262882859,1.66778067273801e-06,5.97337316834963e-05,1,0,0
"TENT4A",0.674320753191501,0.000759976719676861,0.00972962554415335,1,0,0
"TENT4B",-0.275509170175516,0.10235170228257,0.376417533526616,1,0,0
"TENT5B",-0.125161534692285,0.42075995758161,0.751370079788616,1,0,0
"TENT5C",3.38765409017906,9.22974410058072e-11,1.4555034983554e-08,1,0,0
"TENT5D",-0.0488675743998481,0.79405766262855,0.93594033056684,1,0,0
"TEP1",-0.27946200127067,0.05314264248892,0.25195411285953,1,0,0
"TEPP",0.0216945656137009,0.877867909190069,0.964854932265556,1,0,0
"TEPSIN",-0.0760936169132469,0.544324756189023,0.826673969196451,1,0,0
"TERB1",-0.224821347049623,0.121310572849113,0.414391858244755,1,0,0
"TERB2",0.207580616876939,0.171573613831485,0.500041444409563,1,0,0
"TERC",0.0956356300488572,0.670803920354758,0.88712009859684,1,0,0
"TERF1",-0.756791529599241,7.3445527249064e-06,0.000204249420877234,1,0,0
"TERF2",-0.192164758175416,0.0849435544157783,0.338392046742758,1,0,0
"TERF2IP",0.651966487477621,0.000309136710602871,0.00461184836182363,1,0,0
"TERT",1.32498068951439,1.80257205543801e-07,9.10918999966257e-06,1,0,0
"TES",0.838864037610685,0.000668202621880422,0.00876394813536267,1,0,0
"TESC",0.162738260315892,0.391299877772963,0.729439218097275,1,0,0
"TESC-AS1",0.250351590224272,0.154983015671787,0.473535534919584,1,0,0
"TESK2",0.225688569185755,0.436885525116442,0.763691441317379,1,0,0
"TESMIN",-0.836450263230248,7.1981500716719e-05,0.00136321432624248,1,0,0
"TESPA1",0.857547435105039,0.0223585713662031,0.138301744455666,1,0,0
"TET1",1.36183654753671,0.019291825023909,0.124069783172236,1,0,0
"TET2",0.410386978024889,0.00197650113011656,0.0212160282469389,1,0,0
"TET2-AS1",-0.137725531283814,0.575182327554123,0.842449554906696,1,0,0
"TET3",-0.0980163030818613,0.456936991238267,0.775977067645982,1,0,0
"TET3",-0.0252698540267469,0.838032946079365,0.951059635303996,1,0,0
"TET3",-0.0290231236438618,0.809052458075332,0.941261242994078,1,0,0
"TEX10",0.557796369547733,6.88006957364169e-07,2.85296744261366e-05,1,0,0
"TEX101",0.446047818095835,0.0529110209870292,0.251432667457903,1,0,0
"TEX11",-0.00829471344452504,0.957577836637064,0.988076880546735,1,0,0
"TEX12",0.240819723255658,0.384909861892924,0.724927520697389,1,0,0
"TEX13A",0.0738526678248999,0.720498691230477,0.908682949829816,1,0,0
"TEX13B",0.226632008873508,0.181959815188996,0.515182088414102,1,0,0
"TEX13C",-0.242007061347669,0.329789818586883,0.679892969602227,1,0,0
"TEX14",-0.0676417281625552,0.691704159464553,0.896711765710267,1,0,0
"TEX15",-2.18953418012282,1.65654227177844e-05,0.000401169046910319,1,0,0
"TEX19",0.337911632852344,0.0319272913141791,0.178268793882317,1,0,0
"TEX2",-0.75293062625026,5.09662155419056e-05,0.00102308333160253,1,0,0
"TEX21P",-0.142489745656727,0.474067521899552,0.786805804315741,1,0,0
"TEX22",0.211071964595536,0.153364692951155,0.470771267413901,1,0,0
"TEX26",-0.0453314550720849,0.798966562482244,0.937809281740197,1,0,0
"TEX26-AS1",-0.0659657675520191,0.626041918757961,0.866736836124264,1,0,0
"TEX264",0.0377506640359142,0.747509322204022,0.91877016880604,1,0,0
"TEX28",-0.311136379249428,0.0514450564804137,0.247051463798508,1,0,0
"TEX28",-0.263262342163055,0.0872950168080104,0.343674052147375,1,0,0
"TEX28",-0.104807944786948,0.558708328106327,0.834132403615977,1,0,0
"TEX29",-0.244845624132008,0.136924500039507,0.44383646194915,1,0,0
"TEX30",0.214900323215159,0.21193765532667,0.556595869203079,1,0,0
"TEX33",-0.0877988300680892,0.612988372801156,0.860810287433005,1,0,0
"TEX35",-0.0631738578607708,0.746558717725291,0.918373761489399,1,0,0
"TEX36",0.130931360868721,0.42912751531761,0.757275625259387,1,0,0
"TEX36-AS1",-0.125284198034941,0.546693735497316,0.828203836660735,1,0,0
"TEX37",0.236422933479405,0.212724113389361,0.557491180267297,1,0,0
"TEX38",0.0669447872525826,0.682017348908118,0.891916028505593,1,0,0
"TEX41",-0.362541125492172,0.0653111096229275,0.288355217774415,1,0,0
"TEX41",-0.119685937372869,0.49569108506044,0.799346413657121,1,0,0
"TEX41",-0.301236262378777,0.0494097909624755,0.240356084379881,1,0,0
"TEX41",-0.0704436862600089,0.651528005314009,0.878264665265147,1,0,0
"TEX41",0.0290638042228388,0.832385982238601,0.948813813542286,1,0,0
"TEX43",-0.125614957103208,0.514455615137591,0.810948641522151,1,0,0
"TEX44",-0.169194861233978,0.34620739399325,0.694646584758972,1,0,0
"TEX45",-0.0501507237478567,0.799994091995567,0.938255386090785,1,0,0
"TEX46",-0.38500684485687,0.0700064380613557,0.300739939871461,1,0,0
"TEX47",0.0605894380003607,0.744589408146891,0.917277078708082,1,0,0
"TEX48",-0.091206147367803,0.676329715020267,0.889316517810517,1,0,0
"TEX49",-0.0767500533175602,0.624543132842686,0.865823908412286,1,0,0
"TEX50",0.0531022976251778,0.702088545381926,0.901164866654171,1,0,0
"TEX50",0.0586464484276994,0.661684088393084,0.882806516454722,1,0,0
"TEX51",0.00872208207837044,0.936714949086325,0.982315450266921,1,0,0
"TEX52",0.245439966661958,0.102719357734089,0.377148791592732,1,0,0
"TEX53",-0.0124377285227624,0.93486111555695,0.982042836794283,1,0,0
"TEX55",0.319093176876037,0.0247989765710571,0.14913040901866,1,0,0
"TEX9",0.3273632944117,0.0677635679383706,0.294741560976038,1,0,0
"TF",-0.139090555656099,0.38060625999051,0.721553137752323,1,0,0
"TFAM",0.191621104957261,0.216418852501447,0.56151607135592,1,0,0
"TFAMP1",0.109527094809696,0.571340870097249,0.840695409932239,1,0,0
"TFAP2A",-1.16703029064197,2.77714904312072e-05,0.000617900557336421,0.621191424744867,0.346303370277653,0.114642357171797
"TFAP2A-AS1",-0.997561825887913,9.40597522287408e-07,3.68116914981635e-05,1,0,0
"TFAP2B",0.116344845506873,0.453112109333161,0.773168861502008,1,0,0
"TFAP2C",-0.449961740621196,0.00480117249211988,0.0431558198675594,0.200072316943758,-0.2212638023797,0.974437448974372
"TFAP2D",-0.156177965361158,0.331724218596087,0.681301517983084,1,0,0
"TFAP2E",-0.259535641430729,0.0928453569348875,0.356443470054265,1,0,0
"TFAP4",0.0680091590289331,0.587617187644431,0.848573223342618,1,0,0
"TFB1M",-0.569697123403197,0.00126235626781375,0.0147248781994647,1,0,0
"TFB2M",-0.42734092341232,0.00206883645039372,0.0220307455731401,1,0,0
"TFCP2",-0.18471085271721,0.0997091319253473,0.371618554597619,1,0,0
"TFCP2L1",-0.189718000956026,0.195099729541121,0.533761720522822,1,0,0
"TFDP1",0.370533275804447,0.0002643940579388,0.0040481907711633,0.385653628523619,-0.242413333688815,0.462016478106428
"TFDP2",1.71259684579666,1.75212085021131e-07,8.87934438806992e-06,1,0,0
"TFDP3",-0.364301835625124,0.129936873227622,0.430902111074062,1,0,0
"TFE3",-0.177639336961334,0.252341431702121,0.603173757013626,1,0,0
"TFEB",-0.410599237103972,0.0522305825525398,0.249594219671972,1,0,0
"TFEC",-1.68801836867534,1.76863305394276e-10,2.50663033589553e-08,1,0,0
"TFF1",-0.251545261402578,0.045261778278791,0.226987124060258,1,0,0
"TFF2",0.188279370776112,0.327262407250065,0.677712485931452,1,0,0
"TFF3",0.362386957528591,0.01906030304829,0.122934712924355,1,0,0
"TFG",0.2584136732129,0.0250159600494929,0.150213568528652,1,0,0
"TFIP11",0.490780453578656,0.000816297534825273,0.0103298147096358,1,0,0
"TFPI",0.0670273704838307,0.856668517777669,0.957770922080819,1,0,0
"TFPI2",0.0962237073130354,0.501319365821235,0.802437246238086,1,0,0
"TFPT",0.19000861818852,0.211357081852346,0.555887994588307,1,0,0
"TFR2",1.1168687247969,4.02743083402446e-06,0.000125109362125081,1,0,0
"TG",-0.0590010535585357,0.617411999479184,0.862909031516707,1,0,0
"TGDS",1.00443601624546,2.64141786329708e-08,1.86561136617224e-06,1,0,0
"TGFA",-0.56597538093779,0.00100261728862131,0.0121843452320963,1,0,0
"TGFA-IT1",0.146927387959783,0.412453471913057,0.745701301711706,1,0,0
"TGFB1",0.295215451064665,0.0179884533036799,0.117893521670139,1,0,0
"TGFB1I1",0.0744869109120687,0.71388095853543,0.905644410226059,1,0,0
"TGFB2-AS1",0.0513590319401724,0.775473394077121,0.93066874765496,1,0,0
"TGFB3",-0.12156607070434,0.420464649548346,0.751221616772426,1,0,0
"TGFBI",0.120481111621276,0.372514483191374,0.715174458772267,1,0,0
"TGFBR1",-0.321153873706972,0.154433459411597,0.472725439213953,1,0,0
"TGFBR2",0.36467535435099,0.008110827181134,0.0646755236423054,1,0,0
"TGFBR3",0.177705989430154,0.33971709509225,0.688542148248659,1,0,0
"TGFBR3L",0.455365512829449,0.0199020768687642,0.12692870887029,1,0,0
"TGFBR3L",0.941355076156952,0.000145464046096223,0.00246179238770572,1,0,0
"TGFBRAP1",0.349185930221315,0.00542014634695255,0.0474236270699339,1,0,0
"TGIF1",0.271091747255934,0.180662383020061,0.513243948677221,1,0,0
"TGIF2LY",0.0636522887798887,0.798791888225088,0.937704291593417,1,0,0
"TGM1",-0.288171743926982,0.0257138175699248,0.153137593762819,1,0,0
"TGM2",-0.0722432851428456,0.634258813232554,0.870043733996219,1,0,0
"TGM3",0.260588709489874,0.132008698097456,0.435028295383608,1,0,0
"TGM4",-0.0163573893232902,0.902466761393754,0.971826679573321,1,0,0
"TGM5",-0.770003908642263,0.0216992675367266,0.13545217983079,1,0,0
"TGM6",-0.0456718705510015,0.795922739832096,0.936717800201447,1,0,0
"TGM7",0.156465375854789,0.41482086648699,0.747315755514873,1,0,0
"TGOLN2",0.291994228722668,0.0529963240470661,0.251660960626299,1,0,0
"TGS1",-0.678898144536772,8.077705213e-06,0.000220296195526664,1,0,0
"TH",-0.129467058755885,0.370204949705392,0.713265014552895,1,0,0
"TH2LCRR",-0.360429240548418,0.0751209643696748,0.314128899283174,1,0,0
"THADA",-0.368067779231075,0.00355225307650778,0.0339940068754922,1,0,0
"THAP1",-0.892648982879138,3.40208284504432e-08,2.29157633043645e-06,1,0,0
"THAP10",-0.907138191571425,0.0158740211389627,0.107532203589105,1,0,0
"THAP11",0.169862449767757,0.239465750164076,0.588479013958533,1,0,0
"THAP12",0.417500465257955,0.000133365980627742,0.00229851616307222,1,0,0
"THAP2",-0.161737596807624,0.36196138868808,0.706747406310589,1,0,0
"THAP3",0.0801234638629538,0.579516483760445,0.844759265667549,1,0,0
"THAP4",0.429765095203607,0.00114849628548833,0.0136327043035262,1,0,0
"THAP5",0.3899003616007,0.07547720455652,0.314930838654236,1,0,0
"THAP5P1",-0.593454828109237,0.133348943767254,0.437137568350544,1,0,0
"THAP6",0.0831332484324188,0.517085353372081,0.812158792931723,1,0,0
"THAP7",0.446526623520255,0.00807495600996768,0.0644469955919079,1,0,0
"THAP7-AS1",0.373609772943201,0.0114200497596825,0.0836830405856085,1,0,0
"THAP8",-0.109291460571839,0.425561777299087,0.754716561818052,1,0,0
"THAP9",0.0294787721094494,0.879344079947657,0.965340066779957,1,0,0
"THBD",-1.50672474823634,1.66400507143873e-06,5.96383421893919e-05,1,0,0
"THBS1",-0.287831233565294,0.153662663731881,0.47133472776386,1,0,0
"THBS2",0.0107198637087107,0.948230993333991,0.985398007671065,1,0,0
"THBS3",-0.10544727130205,0.582479910285941,0.846539319294219,1,0,0
"THBS4",-0.0583567201097948,0.774512337930938,0.930156611844716,1,0,0
"THCAT155",-0.251640423090136,0.157585217627055,0.477520437069616,1,0,0
"THCAT158",-0.0938724139249043,0.526511806823643,0.817549480059753,1,0,0
"THCAT158",0.00485390853667411,0.976441120630623,0.994167288218077,1,0,0
"THEG",0.112774587752262,0.395010407588981,0.732044895274033,1,0,0
"THEG5",-0.0879618165230815,0.559579642248231,0.834590285242943,1,0,0
"THEGL",-0.0257830433341733,0.87336430557312,0.963218074139534,1,0,0
"THEGL",-0.078681857506929,0.677009818822602,0.889690500016067,1,0,0
"THEM4",0.954071042465392,2.65972832718231e-07,1.2676146997203e-05,1,0,0
"THEM5",0.0475699094569197,0.762822492033461,0.925114870854721,1,0,0
"THEM6",-0.0561659806649244,0.680791819740153,0.891358433114779,1,0,0
"THEMIS",-0.107765870561592,0.465528859246911,0.781660021497948,1,0,0
"THEMIS2",0.674071538712416,0.02056134548063,0.130219426014049,1,0,0
"THG1L",-0.150256968104076,0.416612689109298,0.748577611478836,1,0,0
"THNSL1",-0.82780374646885,3.44221425107336e-05,0.000738393664497606,1,0,0
"THNSL2",0.0718897101718321,0.567748146966892,0.839075353349819,1,0,0
"THOC1",0.826838871856305,4.61020329381268e-07,2.02943571432147e-05,1,0,0
"THOC2",0.270416712859612,0.00938755130329753,0.0721933933202673,1,0,0
"THOC5",0.568295230332595,1.14423408257395e-06,4.35727264242667e-05,1,0,0
"THOC6",0.324774061513379,0.0239449850595189,0.145331476560587,1,0,0
"THOC7",0.149272908551136,0.171062418674375,0.499284360482525,1,0,0
"THOC7-AS1",-0.0313253074265578,0.832120872595011,0.948736688923305,1,0,0
"THOP1",-0.173613769547202,0.173999259487862,0.503824501591008,1,0,0
"THORLNC",-0.386487517393246,0.0438502781023197,0.222319884817973,1,0,0
"THORLNC",-0.155055745167774,0.306062366230644,0.658909692438806,1,0,0
"THPO",0.173629600402463,0.198451960633014,0.538367452604301,1,0,0
"THPO",-0.0293507208049295,0.875362857468349,0.964061914044451,1,0,0
"THRA",0.0458433288061144,0.76692431454577,0.927225341738777,1,0,0
"THRA1/BTR",-0.363730439367147,0.0300526782016973,0.170764566250573,1,0,0
"THRAP3",0.223058359388409,0.0290416013695272,0.167073341269307,1,0,0
"THRB",-0.0167776877444847,0.913565566618822,0.975588744589595,1,0,0
"THRB-AS1",0.158288670725415,0.252407827004226,0.603191845494848,1,0,0
"THRIL",-0.0735603980952231,0.702600600848822,0.901465371645919,1,0,0
"THRSP",0.123292396696713,0.497678525729858,0.800336807955905,1,0,0
"THSD1",0.583006496780249,0.00101029253836078,0.0122720559649501,1,0,0
"THSD4",0.091759626988007,0.525516510094648,0.816997759271189,1,0,0
"THSD7A",-1.61869724152242,9.1531541692583e-07,3.59717145123245e-05,1,0,0
"THSD7B",-0.0669753421997354,0.712221530418379,0.905134470878415,1,0,0
"THTPA",-0.0600433156397981,0.669945870632473,0.886786813936208,1,0,0
"THUMPD1",0.944473780365117,1.4091800340794e-07,7.38572882573168e-06,1,0,0
"THUMPD2",-0.0333007053517287,0.823752680578614,0.945945515529665,1,0,0
"THUMPD3",-0.155614295335159,0.279024285262668,0.631498573138311,1,0,0
"THUMPD3-AS1",0.388535131560935,0.017024855878037,0.113403030733892,1,0,0
"THY1",-0.0331996425044006,0.822781508925127,0.945641302420994,1,0,0
"THYN1",1.22769674521267,4.02500263150659e-09,3.72341577781307e-07,1,0,0
"TIA1",0.368862726789202,0.0968760436587936,0.36563443846639,1,0,0
"TIAL1",-0.175927911220578,0.117124176462258,0.407247404307646,1,0,0
"TIAM1",-0.804574208408507,0.000105383981152822,0.00188049185889284,1,0,0
"TIAM2",0.0858112492582501,0.495479052641091,0.799332179574296,1,0,0
"TICAM1",-0.570470186273721,0.00804048869146693,0.0642484176110853,1,0,0
"TICRR",0.268285753230337,0.1593777825662,0.480467862742602,1,0,0
"TIE1",-0.00940851421257172,0.948818914358836,0.985663948862449,1,0,0
"TIFA",-0.31611522165614,0.048892777572024,0.238685610040901,1,0,0
"TIFAB",-1.4047695686212,1.52153826963643e-08,1.16877245563175e-06,1,0,0
"TIGAR",-0.441927202359575,0.0854376489787601,0.339678957829911,1,0,0
"TIGD1",0.120531519280077,0.567174627059877,0.838902123560537,1,0,0
"TIGD2",-1.56273270336109,2.89602235969428e-07,1.36326629376407e-05,1,0,0
"TIGD3",0.133533626164621,0.271770784768438,0.624183671718721,1,0,0
"TIGD4",0.112851913190056,0.535175174210359,0.821767301310359,1,0,0
