"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60","MOLM14"
"KRTAP4-9",0.0492687848730053,0.713150541452509,0.878846549376724,1,0,0
"KRTAP5-1",-0.14095479409836,0.428360181508389,0.699947821044565,1,0,0
"KRTAP5-10",0.0830711794353851,0.705962138423308,0.875230109085712,1,0,0
"KRTAP5-11",-0.0198471970731831,0.879114130405114,0.955974512499635,1,0,0
"KRTAP5-2",-0.146705456007465,0.349115179316027,0.63179141397779,1,0,0
"KRTAP5-3",-0.0791652888288938,0.680466477159032,0.861934066801537,1,0,0
"KRTAP5-4",-0.165030459471364,0.557814753582619,0.789951497394134,1,0,0
"KRTAP5-5",-0.0944593088240522,0.605259166202996,0.818650561912627,1,0,0
"KRTAP5-6",0.146460919019202,0.305823456749917,0.589768596214808,1,0,0
"KRTAP5-7",-0.2273931867831,0.0614802198292616,0.219305764525682,1,0,0
"KRTAP5-8",-0.243777150167997,0.148511776204368,0.392273309263984,1,0,0
"KRTAP5-9",-0.00236258604689343,0.988500912269642,0.996547935170337,1,0,0
"KRTAP5-AS1",-0.030919246635948,0.753456864125024,0.899114123518093,1,0,0
"KRTAP6-1",-0.107165988448365,0.387858804981882,0.666557630290282,1,0,0
"KRTAP6-2",-0.134484248404426,0.263588972620709,0.544933485444555,1,0,0
"KRTAP6-3",-0.255159097079423,0.0882371535004838,0.280581304657092,1,0,0
"KRTAP7-1",0.184001246408045,0.198458537433536,0.464945879645805,1,0,0
"KRTAP8-1",0.0113526175835847,0.9163963303878,0.970247041493311,1,0,0
"KRTAP9-1",0.333088627709593,0.0937798663719206,0.292136284761013,1,0,0
"KRTAP9-3",-0.190763438223635,0.325489665640744,0.60927771819409,1,0,0
"KRTAP9-4",-0.327340197653806,0.0192690060306765,0.0934804828399185,1,0,0
"KRTAP9-8",-0.0985116699923543,0.591301783759449,0.810575507958225,1,0,0
"KRTAP9-9",-0.0202391634569401,0.900008184856994,0.963507297809621,1,0,0
"KRTCAP2",-0.364127073916641,6.09977336190212e-05,0.000739099544282725,1,0,0
"KRTCAP3",-0.0471208642609531,0.66134147908184,0.851980697633202,1,0,0
"KRTDAP",-0.0167658281890972,0.874647677706368,0.954318921869518,1,0,0
"KSR1",-1.15238538251625,1.19658177424547e-07,3.03200023580905e-06,1,0,0
"KSR2",-0.0239928913828784,0.861340026881013,0.948149548765691,1,0,0
"KSR2",0.0278931011243095,0.829088224286829,0.934211628207644,1,0,0
"KTN1",0.375268542808874,0.000129260895531991,0.00141527086700812,1,0,0
"KTN1-AS1",0.446461176848979,0.014514485031118,0.0753216360736984,1,0,0
"KU-MEL-3",-0.0427282822448443,0.69518368129911,0.869828594315857,1,0,0
"KXD1",-0.429338968939357,0.000166561327928035,0.0017604018765065,1,0,0
"KY",-0.225546913170457,0.04954227441155,0.188604666793814,1,0,0
"KYAT1",0.49986676438408,2.65644126464688e-05,0.000355365297621187,1,0,0
"KYNU",-3.05979099994086,1.96935183016408e-23,2.57538383116847e-20,1,0,0
"L1CAM",-0.0382330479184718,0.72976861457064,0.887549580222124,1,0,0
"L1TD1",0.185935964259053,0.253258659605173,0.532863852452638,1,0,0
"L2HGDH",0.554670707329588,0.0045807308020576,0.0295273985201545,1,0,0
"L3HYPDH",0.368702572268439,0.0598247772341959,0.215089189362696,1,0,0
"L3MBTL1",-0.0663281178502562,0.47948798026899,0.738649821522265,1,0,0
"L3MBTL2",0.815862552633628,1.55229108633821e-08,5.0626028695983e-07,1,0,0
"L3MBTL3",0.705045186185404,0.000594537276493455,0.00527507945618891,1,0,0
"L3MBTL4",-0.0337578821805042,0.71649800499756,0.880388783242157,1,0,0
"LACAT1",0.0920542604309524,0.38591233247523,0.665042314477049,1,0,0
"LACC1",-0.860935041980208,7.97702302644145e-06,0.000123756957062706,1,0,0
"LACRT",-0.0232734127882575,0.816299317868798,0.928516402583324,1,0,0
"LACTB",-1.1436718016621,5.23162353531479e-06,8.53824373344933e-05,1,0,0
"LACTB2",-0.368508613966582,0.0655705326530302,0.229814044270985,1,0,0
"LACTB2-AS1",0.0215291769936186,0.888043565538989,0.959528738715445,1,0,0
"LACTBL1",-0.075398871399484,0.562087511789733,0.792652642477318,1,0,0
"LAD1",-0.0812143387984472,0.42538775184407,0.697727525792269,1,0,0
"LAG3",0.00768266174283738,0.932329805166525,0.976170734902333,1,0,0
"LAGE3",-0.145632114681222,0.194198147963455,0.459016139100536,1,0,0
"LAIR1",-1.53076258884939,1.07579839403533e-10,6.13628537159491e-09,1,0,0
"LAIR2",-0.516042441657123,0.000544645518732805,0.00489146721373469,1,0,0
"LALBA",-0.081659649531562,0.635487015724933,0.835897376205349,1,0,0
"LAMA1",-0.0365070449806595,0.702632745968062,0.873498219788991,1,0,0
"LAMA2",0.0928543542826672,0.275613120874093,0.558233178524714,1,0,0
"LAMA3",-0.166875907444199,0.134452177156357,0.369290629711204,1,0,0
"LAMA4",-0.0703669448218358,0.332224421550979,0.615361758050881,1,0,0
"LAMA4-AS1",-0.0577925448051135,0.585456979010294,0.806793212475554,1,0,0
"LAMA5",0.039841104550657,0.664532128521977,0.85358198301382,1,0,0
"LAMA5-AS1",-0.0498637035834095,0.664367415145086,0.853502743592569,1,0,0
"LAMB1",-0.0203846316063885,0.804006718606836,0.922387988723038,1,0,0
"LAMB2",0.0849952831094223,0.37075440418972,0.651569664342988,1,0,0
"LAMB2P1",-0.130872343634921,0.387671868594809,0.666425218930679,1,0,0
"LAMB3",-0.0769923625807927,0.537049678254713,0.777507563088509,1,0,0
"LAMB4",-0.102958837691624,0.39053572326057,0.669180142357561,1,0,0
"LAMC1",-0.77445389652546,0.00368721195155014,0.0247245176596128,1,0,0
"LAMC2",0.0476462240505775,0.671109276829601,0.856993353292123,1,0,0
"LAMC3",0.0515631194101616,0.642974339422524,0.840386991292904,1,0,0
"LAMP1",0.639531714468777,4.33953172335031e-07,9.4659345976759e-06,1,0,0
"LAMP3",0.0175370419947125,0.884674436693986,0.95813495585778,1,0,0
"LAMP5",-2.06097901528535,1.51000713539364e-07,3.71726595860426e-06,1,0,0
"LAMP5-AS1",0.121645884279104,0.269499556733751,0.551572125553291,1,0,0
"LAMTOR1",0.114297209848474,0.260081337369431,0.540725932208956,1,0,0
"LAMTOR2",-0.248995565414651,0.0599464162830264,0.215352718407116,1,0,0
"LAMTOR3",0.5889890719705,0.00481977460231471,0.030783241420284,1,0,0
"LAMTOR4",0.0802811868517699,0.396032277661663,0.673861909535888,1,0,0
"LAMTOR5",0.493973700937564,1.57647396812954e-06,2.96269907988788e-05,1,0,0
"LAMTOR5-AS1",0.298085223209346,0.0266783009409976,0.119709637756588,1,0,0
"LANCL1",0.642293565309155,8.67224480240516e-05,0.00100455714514684,1,0,0
"LANCL1-AS1",0.0432469660757238,0.751261543763909,0.898153545129984,1,0,0
"LANCL2",0.607260356841842,1.23157378536082e-05,0.000181659674414556,1,0,0
"LANCL3",-0.236672139178639,0.0490820544839649,0.187231019736545,1,0,0
"LAP3",0.194028000010243,0.132249337682353,0.365571321926327,1,0,0
"LAPTM4A",0.430695498613664,3.97998743979029e-05,0.000507237904823475,1,0,0
"LAPTM4A-DT",-0.124881464258618,0.27297365243661,0.555236279313115,1,0,0
"LAPTM4B",-6.19465606540318,2.85925126091878e-28,2.5550745809447e-24,1,0,0
"LAPTM5",0.172818578798957,0.29053611089577,0.573981445680082,1,0,0
"LARGE-AS1",0.00318128116860272,0.983362785261774,0.994270836275467,1,0,0
"LARGE1",-0.260292215622381,0.0499119500611806,0.189514129766328,1,0,0
"LARGE2",-0.0952149961732847,0.409916104913483,0.685413578155872,1,0,0
"LARP1",0.243266101397097,0.00183171823499933,0.013795650597831,1,0,0
"LARP1B",0.403824906048695,0.00310203339100943,0.0214028727738711,1,0,0
"LARP4",0.339216282023393,0.00171757113125761,0.0130885462399999,1,0,0
"LARP4B",-0.344469438540347,0.00282191485744401,0.0197652003803495,1,0,0
"LARP6",0.0222765175279696,0.851583602694432,0.943921235956077,1,0,0
"LARP7",0.137198320192024,0.329899246156113,0.613237960025955,1,0,0
"LARS1",0.0927439043378726,0.256260905623173,0.536294035096504,1,0,0
"LARS2",0.758406115018587,4.92325339491039e-10,2.34016025952935e-08,1,0,0
"LARS2-AS1",-0.158261546242585,0.213969582263552,0.484988674370106,1,0,0
"LAS1L",0.606062713931593,3.47541667448387e-08,1.02385393316375e-06,1,0,0
"LASP1",-0.0171516838620036,0.860383917894773,0.947752691419817,1,0,0
"LAT",-0.0357255619163723,0.853743534324361,0.944986933936195,1,0,0
"LAT2",-0.861897846148746,0.000105322980238964,0.00118536990585065,1,0,0
"LATS1",0.41819602985837,0.00139007940337862,0.0108901062786311,1,0,0
"LATS2",-0.466782154112792,0.00116090517299427,0.00936990104778467,1,0,0
"LAX1",-0.028652909468982,0.81027960065073,0.925301613309129,1,0,0
"LAYN",0.0850788463872432,0.422204434631446,0.695463446133156,1,0,0
"LBH",0.0322535157006021,0.757717547633527,0.900879725355174,1,0,0
"LBP",-0.00549764559797961,0.958006154081268,0.985653263759777,1,0,0
"LBR",0.724677723907734,2.70938254190216e-07,6.25350683379975e-06,1,0,0
"LBX1",-0.0267854786840198,0.824883276143536,0.932917790604708,1,0,0
"LBX1-AS1",0.00384202213707852,0.967800772886834,0.988879556755542,1,0,0
"LBX2",-0.287841451184139,0.0554676879905274,0.203643592645036,1,0,0
"LBX2-AS1",-0.285380882358662,0.0130092709982345,0.0690748745407348,1,0,0
"LCA10",-0.0493430837576128,0.670821060473207,0.856774959490042,1,0,0
"LCA5",-0.151803699485518,0.285709551684657,0.569010067330668,1,0,0
"LCA5L",0.358257064441365,0.00976997565815186,0.055136264717695,1,0,0
"LCAL1",-0.0455338543358366,0.686162804012755,0.864609317354514,1,0,0
"LCAT",-0.301352366526743,0.069779206250708,0.239048731809099,1,0,0
"LCE1A",0.534718195715592,0.00900297390347382,0.0515278022825102,1,0,0
"LCE1B",-0.156544521033807,0.301196802475659,0.585500288533733,1,0,0
"LCE1C",0.143013842454859,0.207387592080978,0.477149868031488,1,0,0
"LCE1E",-0.052675552864927,0.76493869957579,0.904318193270848,1,0,0
"LCE1F",-0.0897381090755371,0.488789269349689,0.745503050996253,1,0,0
"LCE2A",0.163279436609005,0.104946415971217,0.315074303439652,1,0,0
"LCE2B",0.015093029871772,0.916218762396949,0.970153622796969,1,0,0
"LCE2C",-0.189374186365161,0.218662154017164,0.490621832854009,1,0,0
"LCE2D",-0.352102024245857,0.056831147833426,0.20725858069547,1,0,0
"LCE3A",-0.0881186631502322,0.448927352658742,0.71586182094646,1,0,0
"LCE3B",-0.0624858784537015,0.614507483094378,0.824560416915966,1,0,0
"LCE3C",-0.0941176023010595,0.590936296444617,0.810379850797253,1,0,0
"LCE3D",0.079570600247389,0.57379893199689,0.799691931814465,1,0,0
"LCE3E",-0.00617811877612429,0.965556502247907,0.988157946559392,1,0,0
"LCE4A",-0.0223133583689696,0.869812806026202,0.952042486030843,1,0,0
"LCE5A",-0.119258748328305,0.391039548230344,0.669595281600229,1,0,0
"LCE6A",0.245248362407027,0.0341181341518904,0.143497960371973,1,0,0
"LCK",-0.0139267288260143,0.906362716257189,0.965733600997452,1,0,0
"LCLAT1",0.795083116303352,1.08929419112988e-05,0.000163096025260572,1,0,0
"LCMT1",0.926860404603612,4.9602871943004e-08,1.39976693945687e-06,1,0,0
"LCMT1-AS2",0.0550855112221447,0.596047721406114,0.813494825146997,1,0,0
"LCMT2",-1.14870801465372,1.40936791717882e-09,5.96417360815918e-08,1,0,0
"LCN1",-0.217284900477948,0.112808172113133,0.33080484380824,1,0,0
"LCN10",-0.0583803162542775,0.717523051872743,0.881079000372409,1,0,0
"LCN12",0.0143876439010269,0.904214920617185,0.964801818880232,1,0,0
"LCN15",0.10219507892703,0.199018888042828,0.465719504101694,1,0,0
"LCN2",-0.15206829203332,0.140560082177115,0.379495942700558,1,0,0
"LCN6",-0.13923421055661,0.282995356173111,0.566297007237952,1,0,0
"LCN8",0.0624044774925769,0.628449056039628,0.832398415496912,1,0,0
"LCN9",-0.297190604965116,0.0397905946140331,0.160506493486354,1,0,0
"LCNL1",-0.065556275328257,0.659996627479634,0.851308638166735,1,0,0
"LCOR",0.275838815270063,0.0249867929661653,0.113979656156788,1,0,0
"LCOR",0.182532516053634,0.0810270425981459,0.265276115465884,1,0,0
"LCORL",0.0813790934480059,0.567573275739039,0.79553104383289,1,0,0
"LCP1",0.151303026858793,0.178260359777577,0.437567445414748,1,0,0
"LCP2",0.974230031280227,6.81517492397709e-09,2.40876225378299e-07,1,0,0
"LCT",0.0575177681859005,0.534568933226983,0.776037694808924,1,0,0
"LCT-AS1",-0.447120055630112,0.00624153631009442,0.0381805421949039,1,0,0
"LCTL",0.255561378380992,0.0278428414138721,0.123682653528383,1,0,0
"LDAH",0.24839944765073,0.183448803495318,0.444631439227427,1,0,0
"LDB1",-0.039741098224658,0.544788718329412,0.782154456698919,1,0,0
"LDB2",0.00776369139430866,0.958367020673281,0.9858361119098,1,0,0
"LDB3",-0.0310717806505414,0.836961809859973,0.93763855744384,1,0,0
"LDC1P",0.125042565208408,0.203827634370807,0.472682514953492,1,0,0
"LDHA",0.489785854614253,1.6892798689178e-05,0.000238855798343264,1,0,0
"LDHAL6A",1.56562839486601,6.62636965027725e-11,4.04193471602862e-09,1,0,0
"LDHAL6B",0.0938019633069276,0.479585291248792,0.738736053806207,1,0,0
"LDHC",0.0617922059828175,0.637787463660652,0.837266032225959,1,0,0
"LDHD",-0.30785948110699,0.00900103246079432,0.0515221903971826,1,0,0
"LDLR",-0.080718562964643,0.502612673234738,0.754428117335464,1,0,0
"LDLRAD1",-0.0563008733625106,0.574131626053589,0.799925601067194,1,0,0
"LDLRAD2",0.0123141054973983,0.924682274502168,0.973517800223912,1,0,0
"LDLRAD3",0.816954665279974,8.68169040934614e-05,0.00100515265531832,1,0,0
"LDLRAD4",-0.295337523333098,0.0120482239560547,0.0650979224975496,1,0,0
"LDLRAD4-AS1",-0.146166846436319,0.253574450416575,0.533130786133853,1,0,0
"LDLRAP1",-0.337126033049882,0.0024934948220521,0.0178305830720148,1,0,0
"LDLRAP1",-0.0718396406694621,0.482439211489353,0.740833520518519,1,0,0
"LDOC1",-0.295458246039633,0.0162996552707733,0.0822685321145676,1,0,0
"LEAP2",-0.140752881295024,0.453848191966586,0.719301759050323,1,0,0
"LECT2",0.130928959344197,0.292362957869035,0.575759373836188,1,0,0
"LEF1",2.30782015438341,4.28484642213817e-15,7.2702724878412e-13,0.273107414436677,-0.125955831134989,0.438705546594637
"LEF1-AS1",0.0847792377315564,0.479647758563788,0.738768603915849,1,0,0
"LEFTY1",-0.0905553228200739,0.556476454255318,0.788990418611603,1,0,0
"LEFTY2",0.0702078324721027,0.603929427567379,0.817740393905756,1,0,0
"LEKR1",-0.0471747706135481,0.688055350945012,0.865996801681191,1,0,0
"LELP1",-0.169291891605393,0.13083849287466,0.363028745211169,1,0,0
"LEMD1-AS1",0.233008830141123,0.0772531794671855,0.256428138642486,1,0,0
"LEMD1-DT",-0.223030440280488,0.0972418910725569,0.29933508288192,1,0,0
"LEMD2",-0.0224686059242076,0.824111036599533,0.932359078522898,1,0,0
"LEMD3",-0.165037146444515,0.134814686813628,0.369850545583621,1,0,0
"LENEP",0.334305187434244,0.0174144896730318,0.0865223317007633,1,0,0
"LENG1",0.0650562845390033,0.482792320201394,0.741055992817082,1,0,0
"LENG8",-0.20195007994749,0.0601698987904161,0.215968998325559,1,0,0
"LENG8-AS1",0.270158911737004,0.0464536023413235,0.17987438175652,1,0,0
"LENG9",-0.489751242938548,0.00624921727724675,0.0382057334953408,1,0,0
"LEO1",0.377311506745245,0.0159141084739486,0.0808170822170582,1,0,0
"LEP",-0.165655111589786,0.217012886311856,0.48897286486864,1,0,0
"LEPROTL1",-0.654709562279768,4.06208736951578e-07,8.94443279225163e-06,1,0,0
"LERFS",-0.138270512806598,0.29857890237098,0.582841765065212,1,0,0
"LETM1",0.474742331875909,5.19126054961713e-06,8.48597002709822e-05,1,0,0
"LETM2",-0.0741738238844745,0.590468226700839,0.810173117460882,1,0,0
"LETMD1",0.446020000802696,0.0126033533285231,0.0673867167346853,1,0,0
"LEUTX",-0.00495035542910216,0.96343520586876,0.98745045685911,1,0,0
"LEXM",0.0777537434685414,0.584323107574641,0.806114577371899,1,0,0
"LFNG",-0.0940538152669896,0.450588447334909,0.717063865960375,1,0,0
"LGALS1",-1.09152250932862,0.00436077006625146,0.0283510862910397,1,0,0
"LGALS12",2.4570971508414,1.08648949851215e-08,3.66379292086327e-07,1,0,0
"LGALS13",-0.0157830228552425,0.924874689934536,0.973517800223912,1,0,0
"LGALS14",-0.140734892840772,0.431185737256215,0.702262803500652,1,0,0
"LGALS16",-0.121565440074341,0.577885040435064,0.802269806918693,1,0,0
"LGALS17A",0.229319992909834,0.166721220611234,0.420702733693172,1,0,0
"LGALS2",0.0349678623864254,0.755558344677324,0.900056181762581,1,0,0
"LGALS2",-0.1966311664189,0.351356191558104,0.633726730617346,1,0,0
"LGALS2",-0.1966311664189,0.351356191558104,0.633726730617346,1,0,0
"LGALS3",-1.07593265974949,2.29669660657769e-09,9.19656325279133e-08,1,0,0
"LGALS3BP",0.0992181344361187,0.494773278094915,0.749271684754568,1,0,0
"LGALS4",-0.327098343457289,0.0100041154742669,0.0562254359941058,1,0,0
"LGALS8",0.1073630075396,0.39928531738759,0.676383560573956,1,0,0
"LGALS8-AS1",0.015057237509402,0.887444642782807,0.959336170928117,1,0,0
"LGALS9",0.0521151244181288,0.75634533606219,0.900424176521062,1,0,0
"LGALS9",-0.83110098613569,0.00234714037071244,0.0169330765953295,1,0,0
"LGALS9",-0.829866275837146,0.00215893066532145,0.0158070989324785,1,0,0
"LGALS9B",-0.792545010633475,0.000182015853460463,0.00190088508277944,1,0,0
"LGALS9C",-0.635048683091187,0.000404461590879234,0.00379657162432982,1,0,0
"LGALSL",1.73625070966886,4.64713330208844e-14,6.2291336564519e-12,1,0,0
"LGALSL-DT",0.0517680978617774,0.65125820241356,0.845812204214898,1,0,0
"LGI1",0.385308687656158,0.0021104941612993,0.0155011459515595,1,0,0
"LGI2",0.0196945803996078,0.907589104003618,0.966190906172183,1,0,0
"LGI3",0.115174755698197,0.264632797156469,0.54633630886131,1,0,0
"LGI4",-0.0344354170054428,0.784556373805221,0.913694022335727,1,0,0
"LGMN",-0.0370936234056876,0.783809324271939,0.913339806999947,1,0,0
"LGR4",-4.09294254484508,3.15207305619557e-17,9.23522956579441e-15,1,0,0
"LGR4-AS1",0.158343261260605,0.134348327935002,0.36917559957416,1,0,0
"LGR5",-0.00995368715853218,0.932525077452827,0.976318330289294,1,0,0
"LGR6",0.0389696448633607,0.73467041052219,0.889978632157943,1,0,0
"LGSN",0.00302026008130474,0.970397117845362,0.990035621252214,1,0,0
"LHB",0.12750912101763,0.349302727755087,0.632003626254505,1,0,0
"LHCGR",-0.0310182798915966,0.779808220142113,0.911429892577467,1,0,0
"LHFPL1",0.0302600709866336,0.749744088715825,0.897609106642097,1,0,0
"LHFPL2",-0.224540043210353,0.141996945914985,0.381703110855497,1,0,0
"LHFPL3",-0.20485666102004,0.149541605289275,0.393829375253944,1,0,0
"LHFPL3-AS2",0.0596673961842358,0.557812686301305,0.789951497394134,1,0,0
"LHFPL4",-0.0821106280828472,0.414735223367762,0.689067848594355,1,0,0
"LHFPL5",-0.0503659823713933,0.715906226248466,0.880049541891948,1,0,0
"LHFPL6",-0.549013666255679,0.00145111213740832,0.0113147285593203,1,0,0
"LHPP",-0.0169810636652965,0.897454407111202,0.962839495409764,1,0,0
"LHX1",-0.0438207254917051,0.731715617823148,0.888582316663813,1,0,0
"LHX1-DT",0.171858972748023,0.138841390572685,0.376633951423076,1,0,0
"LHX2",-0.260589381178007,0.0120223455064209,0.0649866013728972,1,0,0
"LHX3",-0.24532065625033,0.178813494240318,0.438217619146162,1,0,0
"LHX4",0.08458143709744,0.547502543102224,0.783626807973945,1,0,0
"LHX4-AS1",0.321848578038216,0.0620182289313915,0.220567879789376,1,0,0
"LHX5",0.134954675406358,0.328149713037415,0.611596328000802,1,0,0
"LHX5-AS1",0.294411180826337,0.00636607614836379,0.0388183674339612,1,0,0
"LHX6",0.201683918668124,0.126865451954732,0.35643182443182,1,0,0
"LHX8",-0.077087850467473,0.351408716248274,0.633731833409024,1,0,0
"LHX9",-0.0814757571531812,0.36919733047631,0.65034932914966,1,0,0
"LIAS",0.0525617730846877,0.822479817378378,0.931594743401071,1,0,0
"LIF",-0.00680999131744287,0.939816764056449,0.979156394028582,1,0,0
"LIFR",0.0579196679767704,0.589310389778846,0.809205705144374,1,0,0
"LIG1",0.0428943685410168,0.619374953427483,0.827004713626936,1,0,0
"LIG3",0.414217787830979,8.4720627589951e-05,0.000985992161816888,1,0,0
"LIG3",-0.0978594105712762,0.645352746855503,0.841771960982618,1,0,0
"LIG4",-0.0767919955987475,0.48052011873147,0.739305208356774,1,0,0
"LILRA1",-1.1797340913587,3.2708151225166e-09,1.25714189551235e-07,1,0,0
"LILRA2",-1.00935081895791,9.62043475254724e-05,0.00109888975314726,1,0,0
"LILRA3",0.0102504303008581,0.907630951416614,0.966197087817511,1,0,0
"LILRA4",0.304277271574119,0.0594208357642332,0.214086375737891,1,0,0
"LILRA5",0.128870248818358,0.241914013506698,0.51911885304525,1,0,0
"LILRB1",-0.573729462220679,0.0210672058215783,0.100147209374551,1,0,0
"LILRB2",0.0936884729881609,0.406227506359082,0.682362970891341,1,0,0
"LILRB4",-0.808467954751215,9.39910035014198e-07,1.87272970447255e-05,1,0,0
"LILRB5",0.0427174823909908,0.73039110032928,0.887927593630028,1,0,0
"LILRP2",-0.156244688343161,0.271650338515524,0.553999021398129,1,0,0
"LIM2",-0.11556899578497,0.352474404221883,0.634722332886595,1,0,0
"LIMA1",0.263423334380447,0.165862518502026,0.419652795691698,1,0,0
"LIMCH1",0.0656853833360875,0.401100262320013,0.677945676969048,1,0,0
