"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"PCCA-AS1",2,0,8,10,20,2
"PCDHA1",2,1,10,13,15.3846153846154,3
"PCDHA10",2,2,11,15,13.3333333333333,4
"PCDHA14",2,2,11,15,13.3333333333333,4
"PCDHA2",2,3,17,22,9.09090909090909,5
"PCDHA3",2,2,15,19,10.5263157894737,4
"PCDHA4",2,1,13,16,12.5,3
"PCDHA5",2,2,13,17,11.7647058823529,4
"PCDHA6",2,2,13,17,11.7647058823529,4
"PCDHA7",2,2,11,15,13.3333333333333,4
"PCDHA8",2,2,11,15,13.3333333333333,4
"PCDHA9",2,2,14,18,11.1111111111111,4
"PCDHB12",2,0,1,3,66.6666666666667,2
"PCDHB13",2,0,1,3,66.6666666666667,2
"PCED1B",2,0,4,6,33.3333333333333,2
"PCMTD2",2,0,0,2,100,2
"PCNX",2,0,2,4,50,2
"PCOLCE",2,0,1,3,66.6666666666667,2
"PCOLCE-AS1",2,0,1,3,66.6666666666667,2
"PCSK4",2,0,0,2,100,2
"PCSK5",2,0,2,4,50,2
"PCSK7",2,0,11,13,15.3846153846154,2
"PDCD11",2,0,2,4,50,2
"PDCD5",2,0,5,7,28.5714285714286,2
"PDCD6IP",2,0,5,7,28.5714285714286,2
"PDF",2,0,0,2,100,2
"PDGFRA",2,0,6,8,25,2
"PDIA4",2,0,14,16,12.5,2
"PDK1",2,0,9,11,18.1818181818182,2
"PDLIM1",2,0,4,6,33.3333333333333,2
"PDZK1",2,0,7,9,22.2222222222222,2
"PEAK1",2,0,3,5,40,2
"PEAR1",2,0,12,14,14.2857142857143,2
"PERP",2,0,7,9,22.2222222222222,2
"PEX14",2,0,4,6,33.3333333333333,2
"PEX5",2,0,3,5,40,2
"PF4V1",2,2,15,19,10.5263157894737,4
"PFDN6",2,0,0,2,100,2
"PGAM2",2,0,10,12,16.6666666666667,2
"PGAP1",2,0,1,3,66.6666666666667,2
"PGGT1B",2,0,4,6,33.3333333333333,2
"PGK2",2,0,8,10,20,2
"PGLYRP4",2,0,6,8,25,2
"PHC2",2,0,11,13,15.3846153846154,2
"PHF11",2,1,1,4,50,3
"PHF19",2,0,4,6,33.3333333333333,2
"PHLDA3",2,0,2,4,50,2
"PHLDB1",2,0,4,6,33.3333333333333,2
"PHOX2A",2,0,6,8,25,2
"PHYHD1",2,0,0,2,100,2
"PHYHIP",2,0,3,5,40,2
"PIAS2",2,0,1,3,66.6666666666667,2
"PID1",2,0,5,7,28.5714285714286,2
"PIEZO2",2,0,1,3,66.6666666666667,2
"PIK3C2G",2,0,1,3,66.6666666666667,2
"PIK3CG",2,0,9,11,18.1818181818182,2
"PILRB",2,0,4,6,33.3333333333333,2
"PINK1",2,0,0,2,100,2
"PINLYP",2,0,14,16,12.5,2
"PKDREJ",2,0,2,4,50,2
"PKHD1",2,0,2,4,50,2
"PKHD1L1",2,0,3,5,40,2
"PKN3",2,0,0,2,100,2
"PKNOX2",2,0,5,7,28.5714285714286,2
"PLA2G16",2,0,1,3,66.6666666666667,2
"PLA2G2A",2,0,2,4,50,2
"PLA2G6",2,0,3,5,40,2
"PLA2R1",2,0,1,3,66.6666666666667,2
"PLBD2",2,0,7,9,22.2222222222222,2
"PLCH1-AS2",2,0,1,3,66.6666666666667,2
"PLCXD2-AS1",2,0,12,14,14.2857142857143,2
"PLD1",2,0,10,12,16.6666666666667,2
"PLEK2",2,0,2,4,50,2
"PLEKHA2",2,0,11,13,15.3846153846154,2
"PLEKHA7",2,0,1,3,66.6666666666667,2
"PLEKHG1",2,0,8,10,20,2
"PLEKHG4",2,0,4,6,33.3333333333333,2
"PLEKHH1",2,0,5,7,28.5714285714286,2
"PLEKHO1",2,0,12,14,14.2857142857143,2
"PLGRKT",2,0,0,2,100,2
"PLK4",2,0,4,6,33.3333333333333,2
"PLSCR1",2,0,6,8,25,2
"PLSCR2",2,0,1,3,66.6666666666667,2
"PLSCR5",2,0,7,9,22.2222222222222,2
"PMVK",2,0,4,6,33.3333333333333,2
"PNKP",2,0,11,13,15.3846153846154,2
"PNLDC1",2,0,5,7,28.5714285714286,2
"PNMA1",2,0,7,9,22.2222222222222,2
"PNPLA3",2,0,1,3,66.6666666666667,2
"POFUT2",2,0,2,4,50,2
"POGZ",2,0,9,11,18.1818181818182,2
"POLA2",2,0,4,6,33.3333333333333,2
"POLD2",2,0,8,10,20,2
"POLD4",2,0,1,3,66.6666666666667,2
"POLH",2,0,3,5,40,2
"POLQ",2,0,16,18,11.1111111111111,2
"POLR2K",2,0,4,6,33.3333333333333,2
"POLR3B",2,1,14,17,11.7647058823529,3
"POLR3D",2,0,3,5,40,2
"POLR3KP2",2,0,10,12,16.6666666666667,2
"POM121L9P",2,0,0,2,100,2
"POPDC2",2,0,5,7,28.5714285714286,2
"PP13439",2,0,10,12,16.6666666666667,2
"PPA1",2,0,2,4,50,2
"PPAN",2,0,3,5,40,2
"PPAN-P2RY11",2,0,3,5,40,2
"PPFIA1",2,0,7,9,22.2222222222222,2
"PPFIA4",2,0,4,6,33.3333333333333,2
"PPFIBP1",2,0,5,7,28.5714285714286,2
"PPHLN1",2,0,12,14,14.2857142857143,2
"PPIH",2,0,2,4,50,2
"PPM1F",2,0,4,6,33.3333333333333,2
"PPP1CA",2,0,3,5,40,2
"PPP1R10",2,0,1,3,66.6666666666667,2
"PPP1R18",2,0,3,5,40,2
"PPP3CB",2,0,2,4,50,2
"PPP4R1",2,0,9,11,18.1818181818182,2
"PPP4R1L",2,0,12,14,14.2857142857143,2
"PPTC7",2,0,2,4,50,2
"PQLC2",2,0,5,7,28.5714285714286,2
"PRC1",2,0,3,5,40,2
"PRCP",2,0,19,21,9.52380952380952,2
"PRDM15",2,0,4,6,33.3333333333333,2
"PRDX5",2,0,1,3,66.6666666666667,2
"PRDX6",2,0,8,10,20,2
"PRELP",2,0,7,9,22.2222222222222,2
"PREPL",2,0,13,15,13.3333333333333,2
"PRKACB",2,0,8,10,20,2
"PRKACG",2,0,3,5,40,2
"PRKAG3",2,0,4,6,33.3333333333333,2
"PRKCQ",2,0,8,10,20,2
"PRKCQ-AS1",2,0,8,10,20,2
"PRKCZ",2,0,1,3,66.6666666666667,2
"PRKD2",2,0,3,5,40,2
"PRKD3",2,0,5,7,28.5714285714286,2
"PRKRIRP5",2,0,11,13,15.3846153846154,2
"PRLH",2,0,2,4,50,2
"PROCA1",2,0,2,4,50,2
"PRODH2",2,0,4,6,33.3333333333333,2
"PRPF3",2,0,2,4,50,2
"PRPF4",2,0,7,9,22.2222222222222,2
"PRPF40B",2,0,4,6,33.3333333333333,2
"PRPF4B",2,0,6,8,25,2
"PRSS54",2,0,3,5,40,2
"PSAP",2,0,5,7,28.5714285714286,2
"PSEN2",2,0,4,6,33.3333333333333,2
"PSKH1",2,0,3,5,40,2
"PSMA4",2,0,5,7,28.5714285714286,2
"PSMA5",2,0,3,5,40,2
"PSMD8",2,0,4,6,33.3333333333333,2
"PSMD9",2,0,2,4,50,2
"PSME1",2,0,10,12,16.6666666666667,2
"PSMG2",2,0,14,16,12.5,2
"PSRC1",2,0,11,13,15.3846153846154,2
"PSTK",2,0,14,16,12.5,2
"PTAR1",2,0,5,7,28.5714285714286,2
"PTCH2",2,0,1,3,66.6666666666667,2
"PTGDR",2,0,6,8,25,2
"PTGER4",2,0,8,10,20,2
"PTH1R",2,1,1,4,50,3
"PTMAP1",2,0,1,3,66.6666666666667,2
"PTP4A2",2,0,5,7,28.5714285714286,2
"PTPLB",2,0,3,5,40,2
"PTPN23",2,0,2,4,50,2
"PTTG1",2,0,7,9,22.2222222222222,2
"PVRIG2P",2,0,4,6,33.3333333333333,2
"PWP1",2,0,6,8,25,2
"PWP2",2,0,0,2,100,2
"PXT1",2,0,5,7,28.5714285714286,2
"PYGM",2,0,4,6,33.3333333333333,2
"PYHIN1",2,0,2,4,50,2
"PYROXD1",2,0,3,5,40,2
"QDPR",2,0,3,5,40,2
"QPCT",2,0,9,11,18.1818181818182,2
"QPCTL",2,0,2,4,50,2
"QPRT",2,0,8,10,20,2
"QRFP",2,0,2,4,50,2
"QSER1",2,1,8,11,18.1818181818182,3
"QTRT1",2,0,0,2,100,2
"RAB11B",2,0,3,5,40,2
"RAB11B-AS1",2,0,3,5,40,2
"RAB11FIP1",2,0,7,9,22.2222222222222,2
"RAB1A",2,0,9,11,18.1818181818182,2
"RAB22A",2,0,12,14,14.2857142857143,2
"RAB27A",2,0,5,7,28.5714285714286,2
"RAB2B",2,0,2,4,50,2
"RAB3GAP1",2,0,4,6,33.3333333333333,2
"RAB5A",2,0,6,8,25,2
"RAB7A",2,0,1,3,66.6666666666667,2
"RABGAP1L",2,0,4,6,33.3333333333333,2
"RABL3",2,0,6,8,25,2
"RAD21L1",2,0,2,4,50,2
"RAD9A",2,0,3,5,40,2
"RAG1",2,0,8,10,20,2
"RALA",2,0,6,8,25,2
"RALB",2,1,1,4,50,3
"RANBP1",2,0,5,7,28.5714285714286,2
"RANGRF",2,0,5,7,28.5714285714286,2
"RAPH1",2,0,4,6,33.3333333333333,2
"RARS2",2,0,7,9,22.2222222222222,2
"RASA2",2,0,14,16,12.5,2
"RASGEF1A",2,0,6,8,25,2
"RASGRP2",2,0,4,6,33.3333333333333,2
"RASIP1",2,0,2,4,50,2
"RASL11A",2,0,5,7,28.5714285714286,2
"RASL11B",2,0,4,6,33.3333333333333,2
"RASSF5",2,0,4,6,33.3333333333333,2
"RB1",2,0,1,3,66.6666666666667,2
"RBBP6",2,0,4,6,33.3333333333333,2
"RBM11",2,0,1,3,66.6666666666667,2
"RBM18",2,0,5,7,28.5714285714286,2
"RBM25",2,0,6,8,25,2
"RBM38",2,0,15,17,11.7647058823529,2
"RBM5",2,0,3,5,40,2
"RBMS2",2,0,3,5,40,2
"RBMXL2",2,0,4,6,33.3333333333333,2
"RBPMS2",2,0,3,5,40,2
"RC3H2",2,0,3,5,40,2
"RCHY1",2,0,9,11,18.1818181818182,2
"RCOR1",2,0,5,7,28.5714285714286,2
"RCOR3",2,0,5,7,28.5714285714286,2
"RDH11",2,0,3,5,40,2
"RDH12",2,0,5,7,28.5714285714286,2
"RDH13",2,0,9,11,18.1818181818182,2
"RDH14",2,1,8,11,18.1818181818182,3
"REEP6",2,0,0,2,100,2
"RELL1",2,0,7,9,22.2222222222222,2
"RESP18",2,1,12,15,13.3333333333333,3
"RET",2,0,1,3,66.6666666666667,2
"RFC4",2,0,11,13,15.3846153846154,2
"RFC5",2,0,1,3,66.6666666666667,2
"RFXAP",2,1,13,16,12.5,3
"RGL1",2,0,10,12,16.6666666666667,2
"RGL2",2,0,0,2,100,2
"RGP1",2,0,4,6,33.3333333333333,2
"RGS22",2,0,5,7,28.5714285714286,2
"RGS3",2,0,9,11,18.1818181818182,2
"RHAG",2,0,11,13,15.3846153846154,2
"RHBG",2,0,11,13,15.3846153846154,2
"RHEB",2,0,4,6,33.3333333333333,2
"RHEBL1",2,0,3,5,40,2
"RHOA",2,1,5,8,25,3
"RIIAD1",2,0,7,9,22.2222222222222,2
"RILP",2,0,2,4,50,2
"RIMS2",2,0,2,4,50,2
"RIPK4",2,0,3,5,40,2
"RLBP1",2,0,2,4,50,2
"RMRP",2,0,2,4,50,2
"RN7SKP239",2,0,1,3,66.6666666666667,2
"RN7SL1",2,0,5,7,28.5714285714286,2
"RN7SL10P",2,0,9,11,18.1818181818182,2
"RN7SL12P",2,0,1,3,66.6666666666667,2
"RN7SL175P",2,0,5,7,28.5714285714286,2
"RN7SL36P",2,0,8,10,20,2
"RN7SL458P",2,0,2,4,50,2
"RN7SL491P",2,0,9,11,18.1818181818182,2
"RN7SL529P",2,0,8,10,20,2
"RN7SL535P",2,0,10,12,16.6666666666667,2
"RN7SL651P",2,0,9,11,18.1818181818182,2
"RN7SL688P",2,0,8,10,20,2
"RN7SL743P",2,0,5,7,28.5714285714286,2
"RN7SL85P",2,0,5,7,28.5714285714286,2
"RNA5SP130",2,0,1,3,66.6666666666667,2
"RNA5SP151",2,0,5,7,28.5714285714286,2
"RNA5SP203",2,0,4,6,33.3333333333333,2
"RNA5SP223",2,0,8,10,20,2
"RNA5SP247",2,0,3,5,40,2
"RNA5SP351",2,0,14,16,12.5,2
"RNA5SP464",2,1,10,13,15.3846153846154,3
"RNASE10",2,0,5,7,28.5714285714286,2
"RNASE11",2,0,13,15,13.3333333333333,2
"RNASEH2B",2,0,11,13,15.3846153846154,2
"RNASEH2B-AS1",2,0,11,13,15.3846153846154,2
"RNF138",2,1,5,8,25,3
"RNF146",2,0,11,13,15.3846153846154,2
"RNF167",2,0,6,8,25,2
"RNF170",2,0,3,5,40,2
"RNF185",2,0,0,2,100,2
"RNF214",2,0,11,13,15.3846153846154,2
"RNF217",2,0,6,8,25,2
"RNF220",2,0,10,12,16.6666666666667,2
"RNF4",2,0,5,7,28.5714285714286,2
"RNF43",2,0,6,8,25,2
"RNF44",2,0,3,5,40,2
"RNFT2",2,0,2,4,50,2
"RNGTT",2,0,18,20,10,2
"RNU1-101P",2,0,4,6,33.3333333333333,2
"RNU1-150P",2,0,4,6,33.3333333333333,2
"RNU1-27P",2,0,16,18,11.1111111111111,2
"RNU1-32P",2,0,1,3,66.6666666666667,2
"RNU1-38P",2,0,8,10,20,2
"RNU1-62P",2,0,0,2,100,2
"RNU1-64P",2,0,11,13,15.3846153846154,2
"RNU1-96P",2,0,5,7,28.5714285714286,2
"RNU2-11P",2,0,1,3,66.6666666666667,2
"RNU2-25P",2,0,3,5,40,2
"RNU2-32P",2,0,11,13,15.3846153846154,2
"RNU2-37P",2,0,6,8,25,2
"RNU2-60P",2,0,1,3,66.6666666666667,2
"RNU2-64P",2,1,14,17,11.7647058823529,3
"RNU4-20P",2,0,16,18,11.1111111111111,2
"RNU4-38P",2,0,3,5,40,2
"RNU4-40P",2,0,6,8,25,2
"RNU4-47P",2,0,1,3,66.6666666666667,2
"RNU4-50P",2,0,1,3,66.6666666666667,2
"RNU4ATAC15P",2,0,2,4,50,2
"RNU4ATAC16P",2,0,3,5,40,2
"RNU5B-4P",2,0,1,3,66.6666666666667,2
"RNU5E",2,0,4,6,33.3333333333333,2
"RNU5E-2P",2,0,5,7,28.5714285714286,2
"RNU5E-4P",2,0,4,6,33.3333333333333,2
"RNU6-1017P",2,0,0,2,100,2
"RNU6-105P",2,0,2,4,50,2
"RNU6-1081P",2,0,2,4,50,2
"RNU6-1084P",2,1,14,17,11.7647058823529,3
"RNU6-1098P",2,0,5,7,28.5714285714286,2
"RNU6-1099P",2,0,5,7,28.5714285714286,2
"RNU6-1128P",2,0,2,4,50,2
"RNU6-1140P",2,0,2,4,50,2
"RNU6-1154P",2,0,7,9,22.2222222222222,2
"RNU6-1156P",2,0,10,12,16.6666666666667,2
"RNU6-11P",2,0,11,13,15.3846153846154,2
"RNU6-1201P",2,0,8,10,20,2
"RNU6-1214P",2,0,1,3,66.6666666666667,2
"RNU6-1226P",2,0,3,5,40,2
"RNU6-1228P",2,0,2,4,50,2
"RNU6-1238P",2,0,3,5,40,2
"RNU6-1251P",2,0,5,7,28.5714285714286,2
"RNU6-1276P",2,0,7,9,22.2222222222222,2
"RNU6-128P",2,0,10,12,16.6666666666667,2
"RNU6-1333P",2,0,3,5,40,2
"RNU6-148P",2,0,3,5,40,2
"RNU6-152P",2,0,4,6,33.3333333333333,2
"RNU6-160P",2,0,4,6,33.3333333333333,2
"RNU6-190P",2,0,3,5,40,2
"RNU6-257P",2,0,2,4,50,2
"RNU6-288P",2,0,2,4,50,2
"RNU6-293P",2,0,9,11,18.1818181818182,2
"RNU6-295P",2,0,16,18,11.1111111111111,2
"RNU6-302P",2,0,4,6,33.3333333333333,2
"RNU6-304P",2,0,1,3,66.6666666666667,2
"RNU6-307P",2,0,4,6,33.3333333333333,2
"RNU6-343P",2,1,1,4,50,3
"RNU6-373P",2,0,2,4,50,2
"RNU6-395P",2,0,2,4,50,2
"RNU6-418P",2,0,6,8,25,2
"RNU6-41P",2,0,5,7,28.5714285714286,2
"RNU6-422P",2,0,9,11,18.1818181818182,2
"RNU6-43P",2,0,3,5,40,2
"RNU6-462P",2,0,4,6,33.3333333333333,2
"RNU6-497P",2,0,4,6,33.3333333333333,2
"RNU6-510P",2,0,1,3,66.6666666666667,2
"RNU6-519P",2,0,5,7,28.5714285714286,2
"RNU6-522P",2,0,2,4,50,2
"RNU6-540P",2,0,6,8,25,2
"RNU6-541P",2,0,6,8,25,2
"RNU6-574P",2,0,1,3,66.6666666666667,2
"RNU6-583P",2,0,4,6,33.3333333333333,2
"RNU6-595P",2,0,3,5,40,2
"RNU6-601P",2,1,9,12,16.6666666666667,3
"RNU6-608P",2,0,5,7,28.5714285714286,2
"RNU6-640P",2,0,9,11,18.1818181818182,2
"RNU6-645P",2,0,3,5,40,2
"RNU6-670P",2,0,5,7,28.5714285714286,2
"RNU6-671P",2,0,3,5,40,2
"RNU6-681P",2,0,1,3,66.6666666666667,2
"RNU6-709P",2,0,6,8,25,2
"RNU6-730P",2,1,5,8,25,3
"RNU6-745P",2,0,5,7,28.5714285714286,2
"RNU6-74P",2,0,2,4,50,2
"RNU6-758P",2,0,4,6,33.3333333333333,2
"RNU6-787P",2,1,4,7,28.5714285714286,3
"RNU6-814P",2,0,4,6,33.3333333333333,2
"RNU6-843P",2,0,18,20,10,2
"RNU6-853P",2,0,2,4,50,2
"RNU6-856P",2,0,2,4,50,2
"RNU6-883P",2,0,4,6,33.3333333333333,2
"RNU6-888P",2,0,3,5,40,2
"RNU6-892P",2,0,5,7,28.5714285714286,2
"RNU6-899P",2,0,0,2,100,2
"RNU6-903P",2,0,9,11,18.1818181818182,2
"RNU6-910P",2,0,5,7,28.5714285714286,2
"RNU6-928P",2,0,9,11,18.1818181818182,2
"RNU6-950P",2,0,10,12,16.6666666666667,2
"RNU6-959P",2,0,3,5,40,2
"RNU6-966P",2,0,2,4,50,2
"RNU6-991P",2,0,7,9,22.2222222222222,2
"RNU6-993P",2,0,2,4,50,2
"RNU6-998P",2,0,4,6,33.3333333333333,2
"RNU6ATAC11P",2,0,6,8,25,2
"RNU6ATAC24P",2,0,8,10,20,2
"RNU6ATAC2P",2,0,6,8,25,2
"RNU6ATAC31P",2,0,4,6,33.3333333333333,2
"RNU6ATAC7P",2,0,3,5,40,2
"RNU6ATAC8P",2,0,2,4,50,2
"RNU7-109P",2,0,1,3,66.6666666666667,2
"RNU7-113P",2,0,10,12,16.6666666666667,2
"RNU7-116P",2,0,1,3,66.6666666666667,2
"RNU7-140P",2,0,0,2,100,2
"RNU7-176P",2,0,4,6,33.3333333333333,2
"RNU7-195P",2,0,8,10,20,2
"RNU7-31P",2,0,1,3,66.6666666666667,2
"RNU7-36P",2,0,0,2,100,2
"RNU7-61P",2,0,2,4,50,2
"RNU7-76P",2,0,5,7,28.5714285714286,2
"RNY1P6",2,0,10,12,16.6666666666667,2
"ROBO3",2,0,4,6,33.3333333333333,2
"ROR1",2,0,9,11,18.1818181818182,2
"ROR2",2,0,5,7,28.5714285714286,2
"RP1-12G14.7",2,0,6,8,25,2
"RP1-138B7.5",2,0,3,5,40,2
"RP1-15D23.2",2,0,2,4,50,2
"RP1-170O19.17",2,5,21,28,7.14285714285714,7
"RP1-170O19.20",2,2,12,16,12.5,4
"RP1-179N16.6",2,0,2,4,50,2
"RP1-17K7.2",2,0,0,2,100,2
"RP1-17K7.3",2,0,0,2,100,2
"RP1-18D14.7",2,1,11,14,14.2857142857143,3
"RP1-206D15.3",2,0,1,3,66.6666666666667,2
"RP1-27K12.2",2,0,2,4,50,2
"RP1-27K12.4",2,0,15,17,11.7647058823529,2
"RP1-313I6.12",2,0,12,14,14.2857142857143,2
"RP1-40E16.11",2,0,1,3,66.6666666666667,2
"RP1-4G17.2",2,0,5,7,28.5714285714286,2
"RP1-67K17.3",2,1,7,10,20,3
"RP1-7G5.6",2,0,1,3,66.6666666666667,2
"RP1-91J24.3",2,0,7,9,22.2222222222222,2
"RP1-92O14.3",2,0,3,5,40,2
"RP11-101C11.1",2,0,14,16,12.5,2
"RP11-1029J19.4",2,0,13,15,13.3333333333333,2
"RP11-1070N10.3",2,0,5,7,28.5714285714286,2
"RP11-107N15.1",2,0,5,7,28.5714285714286,2
"RP11-1081L13.4",2,0,10,12,16.6666666666667,2
"RP11-109N23.4",2,0,6,8,25,2
"RP11-109P14.9",2,0,5,7,28.5714285714286,2
"RP11-10C24.1",2,0,5,7,28.5714285714286,2
"RP11-10C24.2",2,0,5,7,28.5714285714286,2
"RP11-10C24.3",2,0,5,7,28.5714285714286,2
"RP11-10J21.3",2,0,3,5,40,2
"RP11-10J21.4",2,0,3,5,40,2
"RP11-10J21.6",2,0,3,5,40,2
"RP11-110I1.12",2,0,8,10,20,2
"RP11-112J3.15",2,0,4,6,33.3333333333333,2
"RP11-113K21.1",2,0,14,16,12.5,2
"RP11-1148O4.2",2,0,4,6,33.3333333333333,2
"RP11-1149O23.4",2,0,4,6,33.3333333333333,2
"RP11-116N8.4",2,1,4,7,28.5714285714286,3
"RP11-118H4.3",2,0,6,8,25,2
"RP11-122C5.3",2,0,3,5,40,2
"RP11-122G18.5",2,0,0,2,100,2
"RP11-130F10.1",2,0,5,7,28.5714285714286,2
"RP11-133L14.5",2,0,8,10,20,2
"RP11-1348G14.5",2,0,2,4,50,2
"RP11-134G8.8",2,0,2,4,50,2
"RP11-135A24.2",2,0,3,5,40,2
"RP11-135A24.4",2,0,3,5,40,2
"RP11-137L10.6",2,0,2,4,50,2
"RP11-13P5.2",2,0,3,5,40,2
"RP11-143K11.5",2,0,10,12,16.6666666666667,2
"RP11-145M9.4",2,0,4,6,33.3333333333333,2
"RP11-157F20.3",2,0,5,7,28.5714285714286,2
"RP11-15A1.7",2,1,12,15,13.3333333333333,3
"RP11-160H22.5",2,0,4,6,33.3333333333333,2
"RP11-162J8.2",2,0,13,15,13.3333333333333,2
"RP11-165J3.6",2,0,4,6,33.3333333333333,2
"RP11-167N4.2",2,0,4,6,33.3333333333333,2
"RP11-168K11.2",2,0,6,8,25,2
"RP11-168O16.1",2,0,11,13,15.3846153846154,2
"RP11-168O16.2",2,0,8,10,20,2
"RP11-169K16.9",2,0,5,7,28.5714285714286,2
"RP11-173P15.7",2,0,5,7,28.5714285714286,2
"RP11-188P20.3",2,0,7,9,22.2222222222222,2
"RP11-190C22.8",2,0,9,11,18.1818181818182,2
"RP11-191G24.1",2,0,6,8,25,2
"RP11-197N18.2",2,0,5,7,28.5714285714286,2
"RP11-1C8.4",2,0,2,4,50,2
"RP11-203F10.5",2,0,6,8,25,2
"RP11-203M5.2",2,0,6,8,25,2
"RP11-215P8.1",2,0,2,4,50,2
"RP11-219E7.2",2,0,13,15,13.3333333333333,2
"RP11-21J18.1",2,0,8,10,20,2
"RP11-224O19.2",2,0,11,13,15.3846153846154,2
"RP11-225N10.1",2,0,13,15,13.3333333333333,2
"RP11-233G1.4",2,0,4,6,33.3333333333333,2
"RP11-23P13.6",2,0,1,3,66.6666666666667,2
"RP11-23P13.7",2,0,1,3,66.6666666666667,2
"RP11-244H3.1",2,0,7,9,22.2222222222222,2
"RP11-244N20.7",2,0,1,3,66.6666666666667,2
"RP11-245P10.4",2,0,3,5,40,2
"RP11-248J23.7",2,0,6,8,25,2
"RP11-24F11.2",2,0,2,4,50,2
"RP11-254B13.4",2,0,14,16,12.5,2
"RP11-254F7.2",2,0,7,9,22.2222222222222,2
"RP11-256I23.1",2,1,12,15,13.3333333333333,3
"RP11-256P1.1",2,0,3,5,40,2
"RP11-259N19.1",2,0,9,11,18.1818181818182,2
"RP11-25B7.1",2,0,2,4,50,2
"RP11-267M23.4",2,1,12,15,13.3333333333333,3
"RP11-268J15.5",2,1,4,7,28.5714285714286,3
"RP11-269F19.2",2,0,2,4,50,2
"RP11-26M5.3",2,0,3,5,40,2
"RP11-273B20.3",2,0,3,5,40,2
"RP11-274J16.5",2,0,7,9,22.2222222222222,2
"RP11-276H7.3",2,0,1,3,66.6666666666667,2
"RP11-281O15.4",2,0,4,6,33.3333333333333,2
"RP11-283G6.3",2,0,2,4,50,2
"RP11-297C4.3",2,0,2,4,50,2
"RP11-297D21.2",2,0,1,3,66.6666666666667,2
"RP11-2C7.1",2,0,10,12,16.6666666666667,2
"RP11-307C12.13",2,0,4,6,33.3333333333333,2
"RP11-311F12.1",2,0,4,6,33.3333333333333,2
"RP11-313A24.1",2,0,5,7,28.5714285714286,2
"RP11-315J22.5",2,0,8,10,20,2
"RP11-316M1.3",2,0,1,3,66.6666666666667,2
"RP11-316O14.1",2,0,7,9,22.2222222222222,2
"RP11-317N12.1",2,0,2,4,50,2
"RP11-318M2.2",2,0,7,9,22.2222222222222,2
"RP11-326C3.2",2,0,3,5,40,2
"RP11-329J18.2",2,0,5,7,28.5714285714286,2
"RP11-331F9.4",2,0,2,4,50,2
"RP11-332H14.1",2,0,4,6,33.3333333333333,2
"RP11-333E13.4",2,0,2,4,50,2
"RP11-335O13.7",2,0,2,4,50,2
"RP11-335O4.3",2,0,5,7,28.5714285714286,2
"RP11-336A10.2",2,0,7,9,22.2222222222222,2
"RP11-336K24.12",2,0,2,4,50,2
"RP11-336K24.5",2,0,2,4,50,2
"RP11-342I1.2",2,0,0,2,100,2
"RP11-342M1.3",2,0,1,3,66.6666666666667,2
"RP11-343H5.6",2,0,5,7,28.5714285714286,2
"RP11-347C18.3",2,1,16,19,10.5263157894737,3
"RP11-34D15.2",2,0,13,15,13.3333333333333,2
"RP11-34F13.2",2,0,9,11,18.1818181818182,2
"RP11-34F13.3",2,0,9,11,18.1818181818182,2
"RP11-350N15.4",2,0,18,20,10,2
"RP11-353N14.3",2,0,19,21,9.52380952380952,2
"RP11-355B11.2",2,0,10,12,16.6666666666667,2
"RP11-356I2.4",2,0,4,6,33.3333333333333,2
"RP11-359I18.5",2,0,3,5,40,2
"RP11-363G15.2",2,0,10,12,16.6666666666667,2
"RP11-367N14.2",2,0,5,7,28.5714285714286,2
"RP11-378A13.1",2,0,9,11,18.1818181818182,2
"RP11-379C10.1",2,0,1,3,66.6666666666667,2
"RP11-380D23.1",2,0,8,10,20,2
"RP11-383G6.4",2,0,4,6,33.3333333333333,2
"RP11-38J22.6",2,0,1,3,66.6666666666667,2
"RP11-390K5.3",2,0,3,5,40,2
"RP11-395B7.7",2,0,2,4,50,2
"RP11-404P21.3",2,0,8,10,20,2
"RP11-414H17.5",2,0,3,5,40,2
"RP11-416K24.1",2,0,4,6,33.3333333333333,2
"RP11-421F16.3",2,0,2,4,50,2
"RP11-421M1.8",2,0,4,6,33.3333333333333,2
"RP11-422N16.3",2,0,8,10,20,2
"RP11-425A23.1",2,1,8,11,18.1818181818182,3
"RP11-425D10.10",2,0,5,7,28.5714285714286,2
"RP11-433J22.2",2,0,9,11,18.1818181818182,2
"RP11-433J22.3",2,0,8,10,20,2
"RP11-435D7.3",2,0,4,6,33.3333333333333,2
"RP11-436M15.1",2,0,0,2,100,2
"RP11-436M15.3",2,0,0,2,100,2
"RP11-444E17.6",2,0,9,11,18.1818181818182,2
"RP11-44K6.3",2,0,6,8,25,2
"RP11-44K6.5",2,0,6,8,25,2
"RP11-44N12.5",2,1,8,11,18.1818181818182,3
"RP11-459E5.1",2,0,1,3,66.6666666666667,2
"RP11-460I19.2",2,0,0,2,100,2
"RP11-463O9.5",2,0,19,21,9.52380952380952,2
"RP11-465N4.4",2,0,0,2,100,2
"RP11-466F5.8",2,0,13,15,13.3333333333333,2
"RP11-467D6.1",2,0,13,15,13.3333333333333,2
"RP11-467J12.4",2,0,3,5,40,2
"RP11-468E2.5",2,0,10,12,16.6666666666667,2
"RP11-473M20.7",2,0,1,3,66.6666666666667,2
